"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"MIRLET7A1",-0.145349298530958,3.99072273859599,-4.61897523306487,6.2684425749997e-06,3.26652418453024e-05,3.24463850179754,"Not Significant"
"SHKBP1",0.300005775949923,6.92391423232514,4.61881028283768,6.27302172507742e-06,3.26772335037122e-05,3.24394278655861,"Not Significant"
"RNF208",-0.136392202123284,5.69095946696932,-4.6187744915551,6.27401574480505e-06,3.26772335037122e-05,3.24379183139703,"Not Significant"
"MIR181A1",-0.0919224793254787,3.23529146293683,-4.61858111304124,6.27938900745135e-06,3.26966934397376e-05,3.24297624511272,"Not Significant"
"NPY5R",-0.254798181061011,3.63520157111787,-4.61822134383295,6.28939743370371e-06,3.27402721763873e-05,3.24145897139124,"Not Significant"
"IL17A",-0.160574655169749,5.12930018100614,-4.61810567671008,6.29261844080239e-06,3.27485046213098e-05,3.24097118331139,"Not Significant"
"DHRS2",-0.226860192313037,4.72624659038644,-4.61762982810261,6.30588621274704e-06,3.28090052652799e-05,3.23896455566737,"Not Significant"
"REG1CP",-1.68838331007909,7.38673498869406,-4.61694394054201,6.32505776003652e-06,3.290018325494e-05,3.23607250949447,"Downregulated"
"LRRC57",0.10927062852996,6.2924543029475,4.61524545675367,6.37277467226077e-06,3.31397556114909e-05,3.22891239615599,"Not Significant"
"LOC441239",-0.221242018972302,5.961745724668,-4.61470229651889,6.38810712120796e-06,3.32108411345673e-05,3.22662311970891,"Not Significant"
"LINC00898",-0.136658817228949,3.98586659639209,-4.61409428411546,6.40531235805206e-06,3.32916234815852e-05,3.22406077593251,"Not Significant"
"NR1D1",0.463265805973756,7.00303061085362,4.61361241932053,6.41897961042982e-06,3.3353979900813e-05,3.22203025605269,"Not Significant"
"BTN3A1",0.281767054113624,7.07964641451265,4.61195436204727,6.46622233063739e-06,3.35907216728612e-05,3.21504475915437,"Not Significant"
"TMEM127",0.259713002844796,8.15551467457263,4.61169837873919,6.47354577791132e-06,3.36200216765473e-05,3.21396647300633,"Not Significant"
"C16orf89",-0.348438291291844,6.36753027751623,-4.61098630196108,6.49395966249946e-06,3.37172732775577e-05,3.21096723410911,"Not Significant"
"SLC15A3",0.339461346926053,7.05954538548014,4.61085549791201,6.49771629645773e-06,3.37280107342637e-05,3.21041633482173,"Not Significant"
"UBAC1",0.141118015816864,6.99230353173824,4.61003684167623,6.52127529998535e-06,3.38415050251773e-05,3.20696874827329,"Not Significant"
"C12orf42",-0.165846819142328,4.47117359794881,-4.60942740126918,6.53886693195997e-06,3.39239813244074e-05,3.20440255976203,"Not Significant"
"RAB9BP1",-0.106623765168899,3.17888667963011,-4.6086915035805,6.5601696678867e-06,3.4025663190436e-05,3.20130427230672,"Not Significant"
"DMXL1",-0.2279579510136,7.60261976919854,-4.60845637729144,6.56699016534465e-06,3.40521966673401e-05,3.200314427362,"Not Significant"
"EZH2",0.302879449334216,6.14241401213153,4.607671955422,6.5897939296274e-06,3.41593515049028e-05,3.19701243956851,"Not Significant"
"COPS7B",0.154784739948418,6.72029346523019,4.60762795083831,6.59107543305775e-06,3.41593515049028e-05,3.19682721823318,"Not Significant"
"PGA3",-0.496941348682405,4.8630024046936,-4.60666248635004,6.61925217650312e-06,3.42964832616014e-05,3.19276381824106,"Not Significant"
"LAPTM4A",0.213097669945144,11.1921300380682,4.60629607998878,6.62997594014382e-06,3.43360173147489e-05,3.19122189154987,"Not Significant"
"MANBAL",0.287240232547833,7.26187390272732,4.60628432156109,6.63032035561162e-06,3.43360173147489e-05,3.19117241093916,"Not Significant"
"SNX22",-0.155430572268163,5.81993675275393,-4.60411889671769,6.69404218270305e-06,3.46570239910085e-05,3.18206189479348,"Not Significant"
"KCNQ2",-0.136377605307966,4.65519181581783,-4.60361509748304,6.70895175652558e-06,3.47252144039497e-05,3.17994279219198,"Not Significant"
"ZNF554",-0.167495609170237,5.00550370191623,-4.60327973349206,6.71889432600764e-06,3.47676671677919e-05,3.17853227699446,"Not Significant"
"IQCF2",-0.103800014972809,3.02740112035207,-4.60088375485421,6.79034189343409e-06,3.51282799739582e-05,3.16845747815053,"Not Significant"
"AHCYL2",0.385584688689811,7.74565894561772,4.60075068567979,6.79433134757054e-06,3.51398172802626e-05,3.16789806720098,"Not Significant"
"CBFA2T2",0.148211946600011,6.26351965078064,4.60062649163835,6.79805675772637e-06,3.51499833494244e-05,3.16737597874395,"Not Significant"
"RPL10L",-0.136818172713162,5.23422833076858,-4.60007861479279,6.81451472965417e-06,3.52259620108987e-05,3.16507294812686,"Not Significant"
"ITPRIPL2",0.379049607148678,6.57294981690265,4.59940378579749,6.83483899859503e-06,3.53218820589747e-05,3.16223658284906,"Not Significant"
"ERP44",-0.234397201309232,8.87122216574148,-4.59764348139662,6.88813019892144e-06,3.55880787877023e-05,3.15483950991162,"Not Significant"
"DAPL1",-0.236048609421267,4.86596242378583,-4.597439417927,6.89433379103353e-06,3.56109188368513e-05,3.15398215688172,"Not Significant"
"MFSD5",0.266227194693477,6.19137093436936,4.59684080888155,6.91256272756651e-06,3.56958448604999e-05,3.15146734249253,"Not Significant"
"SPANXA2-OT1",-0.284749055466344,6.44467409067933,-4.59582475626971,6.94360995837271e-06,3.58469023800818e-05,3.14719943536584,"Not Significant"
"DGKI",0.217834266595616,4.94954297807036,4.59525054363896,6.96121531788394e-06,3.59285051057917e-05,3.14478781713571,"Not Significant"
"NOP53",-0.293251038605417,8.90991527308508,-4.59493329172196,6.97096067783608e-06,3.59695088036936e-05,3.14345550869634,"Not Significant"
"DARS1",0.16887447396906,8.74379802373409,4.59437654874665,6.9880944828846e-06,3.60486051655829e-05,3.14111763704988,"Not Significant"
"GDPD4",-0.100701144768981,3.42427981203134,-4.59399037338283,7.00000285534459e-06,3.6100711859709e-05,3.13949615127771,"Not Significant"
"SLC25A51P1",-0.0904903722352257,3.61249105583158,-4.5934295408578,7.01733185936017e-06,3.61807399480795e-05,3.13714151265748,"Not Significant"
"PYGL",0.502490335459357,7.72803653214527,4.59299355219722,7.03083186319546e-06,3.62409898414106e-05,3.1353111936953,"Not Significant"
"SPINK5",0.444215663177101,4.14298562137394,4.59278544820654,7.03728442821816e-06,3.62648914265298e-05,3.13443760606319,"Not Significant"
"SGK3",-0.252567171727696,7.12195336606345,-4.59049097250881,7.1088068282119e-06,3.66240153692815e-05,3.12480795917406,"Not Significant"
"GTSCR1",-0.0959730774893335,3.3616438656788,-4.59017358451148,7.1187552138359e-06,3.6662164763135e-05,3.12347623628259,"Not Significant"
"KDELR1",0.207408884010665,8.87965288977519,4.59013764061929,7.11988270332436e-06,3.6662164763135e-05,3.12332542478251,"Not Significant"
"BCO1",0.309833971415411,4.18820061420022,4.5900705350623,7.12198813310724e-06,3.66635543738876e-05,3.12304386945062,"Not Significant"
"PLTP",-0.58060512500259,8.59788266939786,-4.58973275227948,7.13259513361618e-06,3.67086975518808e-05,3.12162668386851,"Not Significant"
"KAAG1",-0.189442396862177,4.44179053893916,-4.5896599182064,7.13488424894548e-06,3.67110195745588e-05,3.12132111610829,"Not Significant"
"SPANXC",-0.220268280866069,4.53559467580438,-4.58813190506222,7.18307176683155e-06,3.6949439987302e-05,3.11491143339088,"Not Significant"
"CARMIL3",-0.158870861678944,5.49982732467105,-4.58797507824001,7.18803515044339e-06,3.69589729735502e-05,3.11425368022398,"Not Significant"
"LINC00173",-0.212827606063732,4.57969835034202,-4.58795401176054,7.18870213100743e-06,3.69589729735502e-05,3.1141653259603,"Not Significant"
"GSTM2",-0.297920134866697,7.05522654114348,-4.58789799139424,7.19047606764874e-06,3.69589729735502e-05,3.11393037434616,"Not Significant"
"H2BC9",0.43596635094258,6.94194043545164,4.58712252252507,7.21507532088516e-06,3.70758719988063e-05,3.11067827455146,"Not Significant"
"OR5E1P",-0.131074570466874,3.5953055423393,-4.58614738332094,7.24612342983151e-06,3.72213629914041e-05,3.10658946730653,"Not Significant"
"ANKRD30B",-0.106841850685831,2.95500215756631,-4.58611629812611,7.24711528354713e-06,3.72213629914041e-05,3.10645913752336,"Not Significant"
"RPS6",-0.222323351790255,11.1003725615717,-4.58561849234995,7.26301687597526e-06,3.72934444937609e-05,3.10437210597454,"Not Significant"
"NRN1",-0.598253097521607,6.3104653544073,-4.58441431702435,7.30162124364514e-06,3.74820310255893e-05,3.09932443279491,"Not Significant"
"TSSC4",-0.146421391427138,5.79562439737845,-4.5841036391632,7.31161318599684e-06,3.7523679798844e-05,3.09802231087844,"Not Significant"
"ODF2L",0.330514837512474,6.18495927447973,4.58290798830962,7.35019029580325e-06,3.77119704516759e-05,3.09301175531387,"Not Significant"
"VAX2",-0.214269010046912,6.46491788134271,-4.58272183521952,7.35621402891087e-06,3.7733184132888e-05,3.09223175127345,"Not Significant"
"TMEM45A",0.631587802652927,7.17385493364196,4.58207872995647,7.37706086227607e-06,3.78304014539415e-05,3.08953726663233,"Not Significant"
"TNFSF10",0.534776121854284,8.82616457401186,4.58199961188303,7.37962946886461e-06,3.78338601157858e-05,3.08920579936441,"Not Significant"
"PTPRE",0.336522288671678,7.31621627958676,4.58044945893238,7.43012987957009e-06,3.80829905605679e-05,3.08271236086625,"Not Significant"
"IMPDH2",-0.249301976429129,8.51276256836611,-4.58015328512549,7.43981629911195e-06,3.81228555049929e-05,3.0814719275628,"Not Significant"
"ARFRP1",0.129986519911786,6.43340562175721,4.58009115609665,7.44184978168694e-06,3.81234951370646e-05,3.08121172768594,"Not Significant"
"GRM7",-0.134191333769056,4.08391187646292,-4.57967573985006,7.45546009985629e-06,3.81834256498794e-05,3.07947201709563,"Not Significant"
"AJUBA",0.244748228722229,6.26821464982968,4.5785394865339,7.4928097159699e-06,3.83615973020957e-05,3.07471420841071,"Not Significant"
"LMO4",0.354434840765955,5.90242128094904,4.57850063579231,7.49408995057462e-06,3.83615973020957e-05,3.07455154705975,"Not Significant"
"DNASE1L1",0.233464206057486,5.87249234341684,4.5781943959725,7.50418873218409e-06,3.83997331574848e-05,3.07326941431497,"Not Significant"
"NAP1L4",0.256310896178788,7.50875261808363,4.57815814874428,7.50538491272758e-06,3.83997331574848e-05,3.07311766298494,"Not Significant"
"SHC1",0.236423254205691,7.74938236838075,4.57719245643221,7.53732097841657e-06,3.85532520417139e-05,3.06907510175692,"Not Significant"
"RFPL1",-0.148869510108335,3.71425571052908,-4.57705901383757,7.54174427888847e-06,3.8560838882704e-05,3.06851654338598,"Not Significant"
"SLC7A6OS",0.154532591398845,6.46313873760879,4.57703123662079,7.54266534067912e-06,3.8560838882704e-05,3.06840027640433,"Not Significant"
"ELOB",0.19528576649445,8.31801609484647,4.57653640643538,7.55909151001131e-06,3.86349267709739e-05,3.06632916694869,"Not Significant"
"PCDHA3",-0.360324473024898,4.42762657696073,-4.5763873604488,7.56404591694884e-06,3.86503589524523e-05,3.06570537247768,"Not Significant"
"USP16",-0.233622317477724,7.59383830154525,-4.57515328497102,7.60518775972147e-06,3.88506445812472e-05,3.06054111499249,"Not Significant"
"OXR1",0.34589724563761,7.337543602788,4.57348257416838,7.66122938499537e-06,3.91269229700582e-05,3.05355152414485,"Not Significant"
"GNB4",0.51265461893748,7.60314155555351,4.57305587076956,7.67560611231638e-06,3.9190326300462e-05,3.05176670995497,"Not Significant"
"PCM1",-0.222536290121718,8.38606458984481,-4.57224802275987,7.70289568959763e-06,3.93142062729026e-05,3.04838802757237,"Not Significant"
"MS4A3",-0.136015539068846,3.619040023726,-4.57217937430781,7.70521897234395e-06,3.93142062729026e-05,3.0481009405763,"Not Significant"
"HMGB3P1",-0.176381010327554,4.37922119088441,-4.57216299549291,7.705773383319e-06,3.93142062729026e-05,3.04803244510504,"Not Significant"
"TGM3",-0.134975564824315,4.33691237678267,-4.57205587598527,7.70940024710167e-06,3.93226661224742e-05,3.04758448119384,"Not Significant"
"PCDH9",-0.295051918523463,4.33541223140968,-4.57110379658066,7.74170809698831e-06,3.94773749117295e-05,3.04360335994374,"Not Significant"
"LIPJ",-0.0901205734264248,3.27537249322633,-4.56973487878616,7.78838929511029e-06,3.97052801890079e-05,3.0378804481563,"Not Significant"
"PHACTR2",0.32411620537127,6.89936950284389,4.5690227836332,7.81277925627927e-06,3.98194572250375e-05,3.03490402479501,"Not Significant"
"ZNF444",-0.23303525213694,6.1653737388226,-4.56867755491827,7.82463010885268e-06,3.98696841311795e-05,3.0334611740706,"Not Significant"
"TLCD3A",0.257815963524687,7.33866550529985,4.56845041354021,7.83243674303722e-06,3.98992837300244e-05,3.03251190811099,"Not Significant"
"LOC401557",-0.10165552993039,3.90346900096921,-4.56753683935137,7.86391115909232e-06,4.0049403745974e-05,3.02869431227214,"Not Significant"
"TMIGD1",-0.102505015170546,3.3615653445531,-4.56683296944955,7.88824379581771e-06,4.01630847763607e-05,3.02575345490902,"Not Significant"
"NCOA3",0.267156830753061,8.35669241125367,4.56669471677657,7.89303166433667e-06,4.01772208112795e-05,3.02517586249186,"Not Significant"
"ZNF318",-0.169564917331797,5.6900374615184,-4.5649492844325,7.95371917948051e-06,4.0475818316164e-05,3.01788505305481,"Not Significant"
"C11orf54",-0.394681685724876,8.11412135907945,-4.56461408761804,7.96542500975785e-06,4.05250634602403e-05,3.01648517725707,"Not Significant"
"LOXHD1",-0.138633143045478,4.5073558271351,-4.5639189581791,7.98975333990283e-06,4.06384856662132e-05,3.01358239713695,"Not Significant"
"DPY30",0.225384090535984,8.31775656717486,4.5637510312659,7.99564120157013e-06,4.06580797760086e-05,3.01288120945484,"Not Significant"
"RTN4RL1",-0.167006179513007,4.67871964174495,-4.56313296406774,8.01734787361776e-06,4.07580825725735e-05,3.01030062392161,"Not Significant"
"LAPTM4B",0.278752594928809,8.74897277694259,4.56283104602871,8.02797190558765e-06,4.08017075934371e-05,3.00904014712491,"Not Significant"
"PLPP3",-0.315347911672234,8.93656115891753,-4.56170006229722,8.06788998567661e-06,4.09941578666763e-05,3.00431902895167,"Not Significant"
"BPIFB2",-0.116710989383792,5.11556101302959,-4.56135412721542,8.08013784789101e-06,4.10459494846834e-05,3.0028751723307,"Not Significant"
"SPRED2",0.246940476156894,7.28573396388301,4.56087334543612,8.09718967241402e-06,4.1122112005288e-05,3.00086864813066,"Not Significant"
"ETFRF1",-0.218406878752756,7.48243549749032,-4.56047806548156,8.11123493573228e-06,4.11829706675944e-05,2.99921909558433,"Not Significant"
"MED11",-0.152610956902706,5.73392706326071,-4.55919357385558,8.15703804073311e-06,4.14050007180694e-05,2.99385958114694,"Not Significant"
"PSMD10",0.395061237598023,6.95853405542771,4.55911575295329,8.1598209985897e-06,4.14086038175383e-05,2.99353491581094,"Not Significant"
"RICTOR",0.202293487786612,7.71689766996697,4.55666664994356,8.24787159616403e-06,4.18448024540971e-05,2.98331974637181,"Not Significant"
"EHBP1",0.278583751072807,7.69498951786524,4.55589173732703,8.27592119671142e-06,4.19764474309583e-05,2.98008855882464,"Not Significant"
"DTWD1",-0.282143011373088,4.94144825158978,-4.55500523984807,8.30812235938991e-06,4.21222682056278e-05,2.97639265729072,"Not Significant"
"MAST3",-0.38860129033211,7.05830177540546,-4.55498419126354,8.30888839141753e-06,4.21222682056278e-05,2.97630491086696,"Not Significant"
"TTC9C",0.169944252854395,5.63474221154195,4.55485699976809,8.3135187829382e-06,4.21350480006109e-05,2.97577468774375,"Not Significant"
"CIAPIN1",0.17555325648078,6.52283949638248,4.55283437743289,8.38748647013732e-06,4.24894449123785e-05,2.96734465542972,"Not Significant"
"TUBE1",-0.266945361655733,5.8827296147605,-4.55282861589379,8.38769807196899e-06,4.24894449123785e-05,2.96732064656368,"Not Significant"
"GOLGA8IP",-0.273204097656335,5.38465670076438,-4.55275356466182,8.39045491876129e-06,4.24926335059173e-05,2.96700790347507,"Not Significant"
"SNORA5B",-0.166596101677501,4.41967986526766,-4.55225426089492,8.40881797204272e-06,4.25748365459015e-05,2.96492738436043,"Not Significant"
"RBM27",0.218393608483565,7.24530039319199,4.55167604847154,8.43013136864149e-06,4.26719320722871e-05,2.9625183051474,"Not Significant"
"LRRC4",-0.173819463560149,4.95974233730968,-4.54962698835858,8.50608050283843e-06,4.30357644161458e-05,2.95398311928084,"Not Significant"
"IFIT1",0.522660659299997,6.87767614750092,4.54962060553516,8.50631810928927e-06,4.30357644161458e-05,2.95395653722014,"Not Significant"
"ASGR1",-0.174617991027618,4.87512960561321,-4.54837320907145,8.55287629933196e-06,4.32603573570161e-05,2.948762201616,"Not Significant"
"FAM221A",-0.36692993515369,5.88158607625242,-4.54668308716085,8.61634999717134e-06,4.35703733781014e-05,2.94172620532206,"Not Significant"
"FOXO3",-0.24160172928516,5.89653308978574,-4.54579318526745,8.64995267116981e-06,4.37292216284348e-05,2.93802241762988,"Not Significant"
"CAMK2D",0.311812516514367,7.70771201812804,4.54569499563685,8.65366801883973e-06,4.37369344656641e-05,2.93761378796999,"Not Significant"
"SEC1P",-0.264094655909531,5.63194598603751,-4.54548449267294,8.66163830571014e-06,4.37644125315452e-05,2.93673777593426,"Not Significant"
"OR5T1",-0.0777007320179015,2.94930431994395,-4.54543569637718,8.66348689044406e-06,4.37644125315452e-05,2.93653471410462,"Not Significant"
"SH3RF2",0.437614275330976,6.61699084836348,4.54511396896309,8.67568461844041e-06,4.38149493220553e-05,2.93519591744293,"Not Significant"
"STX8",-0.217904962772748,6.84049447524574,-4.54465381715301,8.6931591670908e-06,4.38921034386935e-05,2.93328123714277,"Not Significant"
"DOP1A",-0.264853114285843,7.25163470012035,-4.54458853543488,8.69564102024696e-06,4.38935389786234e-05,2.93300961473491,"Not Significant"
"SCD5",-0.382723410922938,6.19918933425126,-4.54388190368757,8.72254908977317e-06,4.40182404040246e-05,2.93006969048711,"Not Significant"
"DAD1",0.23294698489304,11.022051066276,4.54302749352224,8.75519140184709e-06,4.41718093105567e-05,2.92651545129679,"Not Significant"
"LETMD1",-0.254132645466751,8.27679652805045,-4.54262322563238,8.77067715914383e-06,4.423876403453e-05,2.92483394349823,"Not Significant"
"C12orf54",-0.0973556767133461,3.48103487248722,-4.54110812637448,8.82894871267978e-06,4.45127432797593e-05,2.9185331748349,"Not Significant"
"FZD4",-0.310478473483291,7.15008271772171,-4.54109506351679,8.82945273227227e-06,4.45127432797593e-05,2.91847885866055,"Not Significant"
"WIPF1",0.47606090669194,8.3983884189095,4.54084058360384,8.83927715083269e-06,4.45510274566571e-05,2.91742074158674,"Not Significant"
"FAM72B",0.325678320920936,5.09459174991877,4.53942581950922,8.89408728350681e-06,4.48159685672969e-05,2.91153912001887,"Not Significant"
"TRIM38",0.306100418420065,6.8003406304852,4.5388484761414,8.91654820785902e-06,4.49178143515198e-05,2.90913936420596,"Not Significant"
"FAM174B",-0.390989055649433,7.28858788212425,-4.53867434849008,8.92333315504223e-06,4.49406597173004e-05,2.90841564455997,"Not Significant"
"ISG15",0.186666225650786,6.28271848461423,4.53794789664896,8.95169320674922e-06,4.50721250596443e-05,2.90539657450759,"Not Significant"
"C3orf36",-0.163369174294269,4.59527650630367,-4.53706255190241,8.98637347386119e-06,4.52353386509333e-05,2.90171770933805,"Not Significant"
"AIMP2",0.207219494770992,6.94172217580637,4.53653904978367,9.00694056225845e-06,4.53274453994835e-05,2.89954268983499,"Not Significant"
"CLIP4",0.513940980520912,7.41098228693909,4.53611415427071,9.02366690871141e-06,4.5400182074207e-05,2.89777751124657,"Not Significant"
"RNF40",0.207825405727844,6.40740139132025,4.53440543966453,9.09123382889914e-06,4.57286085364975e-05,2.89068026186842,"Not Significant"
"KRT8",0.697998462824017,10.3573710365674,4.53420864706764,9.09904667086427e-06,4.57563842406453e-05,2.88986301646202,"Not Significant"
"ZIC4",-0.137318925622995,3.92720352949444,-4.53395428244948,9.10915473771855e-06,4.57956850569319e-05,2.88880672870716,"Not Significant"
"SSTR3",-0.188915060463473,5.79126923648594,-4.53349885380097,9.12727976015007e-06,4.5875260676708e-05,2.88691561660585,"Not Significant"
"KIAA1671",0.228065224489497,7.16026350592369,4.53339954660198,9.13123656216944e-06,4.58836022874899e-05,2.88650327677065,"Not Significant"
"RAB5B",0.244253868481092,8.03454459051987,4.53239792011632,9.17123773429056e-06,4.60730137084305e-05,2.88234478386773,"Not Significant"
"CD151",0.456830267329579,9.15554113195141,4.53194269172478,9.18947346427838e-06,4.61530155834791e-05,2.88045504956711,"Not Significant"
"ASIP",-0.132934809998885,4.93247944472709,-4.53164767049437,9.20131015837966e-06,4.62008469340059e-05,2.87923044912704,"Not Significant"
"MEP1A",-0.467637402325088,4.39752626231493,-4.53123834641695,9.21775713185727e-06,4.6271797173088e-05,2.87753150139984,"Not Significant"
"B4GALT4",0.389869324295942,6.48007703198818,4.53098467666539,9.22796396870406e-06,4.63113950529887e-05,2.87647868011042,"Not Significant"
"LINC02198",-0.159996612779508,6.2957345563624,-4.53039972146957,9.2515420737914e-06,4.64180611358727e-05,2.87405109347993,"Not Significant"
"STK39",0.285171634608821,8.85564801295254,4.53021210249828,9.2591167918319e-06,4.64443994977525e-05,2.87327252340777,"Not Significant"
"CMPK2",0.216113409067684,6.60446018389771,4.52942418915506,9.29099226330158e-06,4.65925883673577e-05,2.87000318380456,"Not Significant"
"SERPINC1",-0.104306650029461,3.93873609670406,-4.52873309833789,9.31903754339177e-06,4.67214999728181e-05,2.86713599035854,"Not Significant"
"ZSCAN31",-0.204283555606401,5.1096445439714,-4.5285112960832,9.32805577791919e-06,4.67549776933897e-05,2.86621585658938,"Not Significant"
"ROPN1L",-0.252261630778666,4.70119805281275,-4.52759489131259,9.36540479719385e-06,4.69304052732438e-05,2.86241460696932,"Not Significant"
"ERVH48-1",-0.122887515455616,4.32102522256267,-4.52738744729099,9.37387932320452e-06,4.69610899427356e-05,2.86155421850352,"Not Significant"
"CDK5",0.209110453178745,6.64276336332639,4.52709876444272,9.38568489441024e-06,4.70084428487839e-05,2.86035694162108,"Not Significant"
"ABHD12",-0.224087069886854,7.57021212080625,-4.52620868772173,9.42217426469469e-06,4.71793704595166e-05,2.85666586180851,"Not Significant"
"TJP1",0.20394117946381,8.83175928762739,4.52605226489106,9.42860100962439e-06,4.71884012849149e-05,2.85601725149669,"Not Significant"
"SSR3",-0.295329881218654,8.40358646827592,-4.52604978844604,9.42870279003182e-06,4.71884012849149e-05,2.85600698302101,"Not Significant"
"GNPTAB",0.252869330655518,7.68787464457429,4.52554465885224,9.44948540652559e-06,4.72805665105066e-05,2.85391258322646,"Not Significant"
"DDX53",-0.220015744052122,4.00044838449544,-4.52505908706846,9.46950485752518e-06,4.73688680250959e-05,2.85189946085581,"Not Significant"
"FRG2B",-0.170942616805341,5.24422535666576,-4.52423791607233,9.50345340303882e-06,4.75165969360134e-05,2.84849539846885,"Not Significant"
"OR1N1",-0.112873937082633,3.91473252431882,-4.52422966347934,9.50379517169187e-06,4.75165969360134e-05,2.84846119101081,"Not Significant"
"AICDA",-0.244140697116586,4.25849392250187,-4.52384600022489,9.5196970531881e-06,4.75841914265213e-05,2.84687094345903,"Not Significant"
"BMPER",-0.245094206169345,4.67707081762459,-4.5237444214909,9.52391151756961e-06,4.75933471733639e-05,2.84644992832872,"Not Significant"
"CLPSL2",-0.213536190941143,4.98857827322189,-4.52238607348301,9.58044150387141e-06,4.78638665828733e-05,2.84082072527262,"Not Significant"
"IL10RB",0.186141865787588,8.11302138496871,4.52209436231377,9.59262356369972e-06,4.79127439513224e-05,2.83961201510368,"Not Significant"
"PPP1R12A",0.290316772985928,8.33183332909688,4.52138460294039,9.6223258201078e-06,4.80490839827083e-05,2.83667138949223,"Not Significant"
"ITPKC",0.285251423109449,6.70547826380123,4.52123307077474,9.6286786318364e-06,4.80687895506874e-05,2.83604362235576,"Not Significant"
"ARF6",0.281309315958944,7.88144130984723,4.521058541222,9.63600057809304e-06,4.80933222255948e-05,2.83532060366049,"Not Significant"
"CFAP57",-0.14068019539243,3.95682519185677,-4.52021549946046,9.67144368736711e-06,4.82581604325433e-05,2.83182848931397,"Not Significant"
"MEGF6",0.195564878057497,6.75408174515105,4.51906360455085,9.72007420414144e-06,4.84887018365437e-05,2.82705790619072,"Not Significant"
"FBXO9",-0.198965654390413,6.30075484849186,-4.51886429375229,9.72851249181828e-06,4.85186787794203e-05,2.82623256270999,"Not Significant"
"TOMM34",0.265170107857759,6.83127178110051,4.51856900524929,9.74102716354291e-06,4.85631079264493e-05,2.82500983317095,"Not Significant"
"ASTL",-0.175916466104767,5.48726019339921,-4.51853937830504,9.74228364179846e-06,4.85631079264493e-05,2.82488715774708,"Not Significant"
"GPR182",-0.109386488961619,5.02490248569296,-4.51443074288775,9.9180477034285e-06,4.94269173723255e-05,2.80788121739806,"Not Significant"
"NME5",-0.254650220874797,4.44121123820272,-4.51432215948595,9.92273389780218e-06,4.9437936361861e-05,2.80743195969136,"Not Significant"
"GLB1",0.268510435149226,7.41443291126158,4.51337805969777,9.96356872133191e-06,4.96290078902453e-05,2.80352618397244,"Not Significant"
"ZACN",-0.161216200258292,4.36940051709642,-4.51259000250161,9.99777790792515e-06,4.97869897613804e-05,2.80026648962729,"Not Significant"
"PRSS54",-0.147625050044276,4.57622846142164,-4.51235408611916,1.00080408598845e-05,4.98249617177723e-05,2.79929074606089,"Not Significant"
"DNAJB8",-0.133850806150088,5.0818869040167,-4.51230007095721,1.00103920783729e-05,4.98249617177723e-05,2.79906734691164,"Not Significant"
"SYTL1",-0.195514995421783,6.02580872192923,-4.51223311551589,1.00133073093286e-05,4.98270553553887e-05,2.79879043170798,"Not Significant"
"RRAGC",0.279648205163464,7.63270508646515,4.51184201444856,1.0030352105926e-05,4.98994403396678e-05,2.7971729799443,"Not Significant"
"LINC02249",-0.132639011127868,4.29122031376364,-4.51174781911703,1.00344614503693e-05,4.99068301827478e-05,2.7967834399784,"Not Significant"
"RND3",0.570196639941943,7.60929168097436,4.51169343520602,1.00368347273505e-05,4.99068301827478e-05,2.79655854122412,"Not Significant"
"EIF2A",-0.241831180589731,8.41069139925529,-4.51161151916672,1.00404105059327e-05,4.99121850287458e-05,2.79621979065988,"Not Significant"
"TPPP",-0.175871129979989,5.76021406291469,-4.51128806009901,1.00545420256981e-05,4.99657990002523e-05,2.79488222854375,"Not Significant"
"RGS16",0.46417806656701,7.68328422357294,4.51125016975417,1.00561986573052e-05,4.99657990002523e-05,2.79472555036274,"Not Significant"
"OR52E4",-0.144188436592624,3.65945873801724,-4.51115755838738,1.00602488910831e-05,4.99734920045995e-05,2.79434260310875,"Not Significant"
"AP3B2",-0.158982522359906,4.72771638781841,-4.5110529821439,1.0064824277202e-05,4.99837891876758e-05,2.79391018915548,"Not Significant"
"LINC03106",-0.164159764510455,4.19168303189512,-4.510857958659,1.00733622243854e-05,5.0013755175211e-05,2.79310380606263,"Not Significant"
"RPL13AP6",-0.159806504794746,5.54505223868437,-4.51049348088599,1.00893373856127e-05,5.00806225000567e-05,2.79159684220295,"Not Significant"
"DNAAF8",-0.151019015420089,4.86611619338737,-4.51006491825991,1.0108152547994e-05,5.01615500605299e-05,2.78982504551015,"Not Significant"
"PAQR9",-0.16714177505268,4.57659766374417,-4.50910882550044,1.01502494349001e-05,5.03579439177083e-05,2.78587280470925,"Not Significant"
"MYLK4",-0.126236366173064,4.69167967440866,-4.5089590807816,1.01568579549578e-05,5.03782172317672e-05,2.78525386268309,"Not Significant"
"SH3GL3",-0.0812029919248216,4.07547881722818,-4.50866529329379,1.01698353724199e-05,5.04300624947156e-05,2.78403959695337,"Not Significant"
"NEUROG2",-0.162697794452779,4.39366579280489,-4.50831133212813,1.01854919940316e-05,5.04951643307985e-05,2.7825767134338,"Not Significant"
"CYP2C9",0.426829640937859,4.3287034302642,4.50609089504076,1.02842373649475e-05,5.0972048915003e-05,2.77340209517147,"Not Significant"
