"","MEcyan","MEturquoise","MElightcyan","MEyellow","MEgreenyellow","MEred","MEgrey60","MEsalmon","MEtan","MEblue","MElightgreen","MEpink","MEgreen","MEmidnightblue","MEbrown","MEmagenta","MEblack","MEpurple","MEgrey"
"GSM5571038",-0.0142693332931754,-0.0376525224312191,0.0226004283989281,0.0268840438613779,0.0958363952359001,-0.0049493363203391,0.0182736740884096,0.0202717072851888,0.0550725198804119,0.0489030648966642,0.008532310498037,0.0406363604348762,0.0190221570174584,0.0682988108792838,-0.0523822141364162,-0.025956783923692,-0.0384360136190094,-0.0477283045236623,-0.00710425119456558
"GSM5571039",-0.0172774123615747,0.0146085557226561,0.0845226258781798,0.132480340132616,-0.0184375893354806,-0.0302693352183953,-0.00566965681164432,-0.0271428245035866,-0.020434731530137,-0.0395479977137854,-0.0350147268605974,-0.0831523161019888,-0.107121068028756,-0.081223212768068,0.0691122213229162,-0.0494403734982921,-0.0541603015773267,-0.0757197631227236,-0.0151072041131013
"GSM5571040",-0.0185277977519388,-0.044513842688422,-0.0178917829015062,-0.00309131482968868,0.0530477682009426,0.010021444762831,-0.0447642596461186,0.0122682179666999,0.00623537924623174,0.0641037381169783,0.0207106012435591,0.0602570612840937,0.0499127260976554,0.0825165661231985,-0.059456192964998,-0.0125154869618834,-0.0469079432864137,-0.0405343855508069,-0.0220470842832693
"GSM5571041",0.0221387126537624,0.0175655799022813,-0.00606492919802976,0.0419087567159748,-0.024500188004687,-0.0218646691434246,0.121655097949049,-0.000750018946453081,0.0895921025920406,0.017539604398989,-0.0425219894810709,0.038367133602295,-0.0196529347028705,0.00932341407219177,-0.0637222060471143,-0.0391154168654752,-0.0645168300656812,-0.0639061892963371,0.0556025111223791
"GSM5571042",0.00293856385655578,0.0491585902926834,0.0629405254241991,0.123340923170454,0.0891125564661549,-0.0625245645574821,0.0219702778656038,-0.0228600808874043,-0.0150342882732804,-0.0714868438600501,-0.110056598153747,-0.112977808314429,-0.110095403908844,-0.0724566915454648,0.0694076340712285,-0.0445710370940261,-0.0453548066763378,-0.0544693152035721,0.0332564650541513
"GSM5571043",-0.0224179296155426,-0.0948222260930027,-0.0101536337402251,-0.0430312115860914,0.0101926575389699,0.0319863040578019,-0.0603554189122851,0.00707884706325753,0.016472322142365,0.0990668479327372,0.0896421177221048,0.108034606769482,0.0582008097003516,0.0841896740536569,-0.0598483099390871,-0.0109062621281316,0.00167742016504979,0.0117913453771801,-0.0618184538028381
"GSM5571044",-0.0206356747246026,0.000568443365895159,0.0315358119531014,0.017267205968502,-0.0299761443563296,0.0327576488438936,-0.0253271552892717,0.0545332992578338,-0.020211093103036,-0.0514085802360174,-0.00802396975293766,0.0257352979765129,0.0360076731030899,0.00058812375720496,0.0773153162763759,0.0725196122308515,-0.00406091803682785,-0.0186650697596407,-0.0378319148807274
"GSM5571045",0.0434262040339248,0.063022216859263,0.0623709992163205,0.118633843511231,0.015719286146005,-0.0723563284216018,0.00817966509185745,-0.112070948200053,-0.0403203320867814,0.0287552956476619,-0.0790678514138534,-0.112529639767665,-0.130362518110476,-0.0902191941600441,-0.0566965262246401,-0.137788454188862,-0.0752302525319322,-0.0426457735159143,0.130804107480795
"GSM5571046",-0.0166486554405281,-0.0313306464790353,-0.0906854418230372,-0.0493138037067012,0.0547867120178646,0.0657558426811787,0.0198792327981844,0.104432332616355,0.0866681872471395,-0.0188914968974356,-0.00441313323685081,0.0554130930568045,0.0390009376153621,0.108390125571904,0.0258657371216031,0.0350424329910625,-0.0526886154156464,-0.0418967831978338,-0.0219391849737827
"GSM5571047",-0.0130101678720364,-0.0894288616563398,0.0178617279513413,-0.0285139912259411,0.0600024344649454,-0.0123896246778943,-0.0528421227052504,0.00971155781037822,0.0223471458376259,0.0928820903762007,0.0405005059884406,0.0632407679877863,0.0541472140247238,0.0957173106365456,-0.0590444605816499,-0.0149977420451604,0.0279881216837578,-0.00589696652521141,-0.0573637491770294
"GSM5571048",-0.0242054939836568,-0.0205061129138683,0.029435293019239,-0.0466729745916337,-0.00874912554170146,-0.020546188986663,-0.00501897606605772,0.0259012216337584,-0.012742002008694,-0.0410714916836757,-0.0245954889130581,-0.0362621703765419,0.0475385968987846,0.00494235742936532,0.0722126850400531,0.0620530164919405,0.103236066244086,0.0966532892694521,-0.0445662822889024
"GSM5571049",-0.0102394402635756,-0.044416451006634,0.0557611494438911,0.0541002626620659,0.0553190522371299,-0.0417730771121206,-0.0403073914001049,-0.035643552464935,-0.00391315064455952,0.0760272484171232,0.00907119355314212,0.015400510743899,-0.00429547242006046,0.0261258614361238,-0.0614290598481159,-0.061223343570577,-0.035758819175562,-0.0461394254813309,-0.00920176614025718
"GSM5571050",-0.0176858898484725,-0.00686139067282588,0.0659586591475416,0.103896759608488,0.0269263300866987,0.00445497287516055,0.00317856740712206,0.0203076825403207,0.001186010469279,-0.0479031018223519,-0.0554759280437106,-0.0247071869242168,-0.0541662020434497,-0.0395514500855156,0.0787728374739522,-0.00282815214317317,-0.0413565171585018,-0.0544563738534801,-0.0231777489448181
"GSM5571051",0.00749593931525857,-0.0248186829465495,0.0318781226129471,-0.0473195334538602,-0.0404710854621774,-0.0495916321811477,-0.0402768189352237,-0.0951472525353762,-0.092718451530196,0.0655034520204435,0.0619979979151798,0.00497550556626101,0.0297212867302745,-0.0539321416350664,-0.0485526743525472,-0.0080202044226442,0.0956843799797205,0.106570191558466,0.0171417984608007
"GSM5571052",-0.0269626994197281,-0.0582046356208539,0.025829730405485,0.0120517956081476,0.0937335262706598,0.041209589969328,-0.0476132281648154,0.058333639130288,0.000905384293937179,-0.0403004756667334,-0.0078826080906986,0.00934490752578814,0.0284100958782803,0.00866986584591253,0.0817235151583333,0.0621143479509424,0.0420300538928677,-0.0491534464529478,-0.0793705585090928
"GSM5571053",-0.0118621575681513,0.0166049320254103,-9.74216427488014e-05,-0.016511951357298,-0.00555445968929213,0.0601820260886987,-0.0192151805261148,0.0600124741014182,-0.0119412669568248,-0.0648772841179523,0.0503242907453072,0.0194677439673985,0.0397509241279463,0.0201493327287995,0.0628576878647607,0.0701195327312368,0.0479729753184623,-0.0311096150732222,-0.0173216572025325
"GSM5571054",-0.0019399321696186,-0.00814369784277143,0.0188894568769316,-0.0485887603960628,-0.0479314235882233,-0.0832426170268025,-0.0296943057162095,-0.0966977006141942,-0.101437092682977,0.0478888291492634,-0.0962797574774222,-0.0789884000892526,0.0360242338951177,-0.052231099005856,-0.0312291125308059,0.00481896564668149,0.0993448575451189,0.180802778915411,0.0184146476829538
"GSM5571055",0.00412088347094113,-0.0185195145250255,0.0816512633897092,0.1047220133716,0.000768406407844929,-0.0914941717584758,-0.0199791069017858,-0.0870686589523019,-0.0270595261448039,0.0718645958822822,-0.0443627436111665,-0.0709936980424363,-0.0931233835118855,-0.0686766873973072,-0.0486052079669393,-0.117484320790432,-0.0623358867248499,-0.0480756373852179,0.0188479997876449
"GSM5571056",-0.0216376810712227,-0.0276181091520606,0.0185423182339018,0.0229275403231569,0.118840762093875,0.048619699702883,-0.017362944975037,0.0743153167348251,0.0356177510065506,-0.0486304758106719,-0.0260370687791114,0.0191154958638392,0.0124827988489975,0.0262275397924037,0.0639009394879447,0.0467567690383297,-0.00224777442610696,-0.0544968805961454,-0.0461243801232875
"GSM5571057",0.00672369575120357,-0.0319625879231937,0.0281595731085806,-0.0252619350567469,-0.0260441398555428,0.00033120176970777,-0.0368215632986896,-0.0418924369682804,-0.035418715452338,0.0596079049406699,0.0967479122265626,0.0433063392043463,0.0462203014352502,0.00173212777187813,-0.0530851729635035,-0.00418283320527864,0.0536905284992319,0.0575332793976173,0.00318045905897308
"GSM5571058",-0.0334748762651185,-0.0376625112314643,0.019938756817441,0.0206050514474076,-0.0111874253792666,0.0607099369584967,-0.0205882671309146,0.07443857693054,0.0191098932084995,-0.042135452537118,0.0649050846312646,0.0320058416987332,0.0234680316172697,0.0244531048058646,0.0745891476869401,0.0574596121360016,-0.00241304211953206,-0.0154643498773174,-0.0569833909226375
"GSM5571059",-0.0123487719120221,-0.0594972943918227,-0.0223804410289126,-0.0447914301629451,0.0149237784064188,0.0274031560644505,-0.0419277701624572,0.0262576680521181,0.0332135216925283,0.065186662933468,0.0879332125135941,0.075076131536526,0.0601500400713184,0.0995850923934088,-0.0558538934994428,-9.59757768415369e-06,0.0160956358110376,0.0398862742326291,-0.0307615971506486
"GSM5571060",-0.00589152773649936,0.0161132718027457,0.0523848670525618,0.0860401764919767,0.0021073203459823,-0.0209447777190513,0.0375679045206145,0.0358919491478743,0.0340893969312287,-0.057838151959661,-0.0548339713560858,-0.054977120935004,-0.0496517289163714,-0.00819513073078032,0.0674070767014187,-0.00787471726499265,-0.0401956889836464,-0.0362586468691619,-0.00806493576793479
"GSM5571061",-0.010483871651,-0.0678848572779623,0.0131746359761351,-0.0545927115159597,-0.0580605325008629,-0.00526648589157313,-0.0596746122993403,-0.0101311882847574,-0.0335810365573241,0.0804292273690811,0.154525025107934,0.0395350495713895,0.0673030988126907,0.0651329695298223,-0.0431376304041091,-0.00260180102742697,0.0567344562285014,0.0285634532216059,-0.0445369882432823
"GSM5571062",0.00493965690369245,0.0670625763221108,-0.00649235037725907,-0.0252941810057398,-0.0163033737990767,0.0181008712199767,-0.00695346894762787,-0.00618949088323746,-0.0695369217596084,-0.0819811733702547,0.0357842167022985,-0.0130986480252419,0.0312193329297767,-0.0593396519947762,0.0593764863563144,0.0692555918232328,0.0863689227597349,0.063737318850807,0.0501802756085334
"GSM5571063",0.665530325820416,-0.0858203212820547,0.0680676837741414,-0.0321582582878822,-0.0506933609787298,0.0091371271437676,-0.0312404811812618,-0.117119483529457,-0.0263628593444548,0.117369596289156,0.0401817841901625,0.0246688004944211,-0.0694030367605961,-0.0666773432476869,-0.0587811062400142,-0.0932522271525714,0.0200876937806192,0.125755155700042,-0.0485961981941576
"GSM5571064",-0.0201540910315512,0.0066866605668304,0.0899817620801713,0.136679259806205,-0.00849886885035222,-0.0775829616764375,-0.0154126338745234,-0.0441707945232044,-0.0294245559517362,-0.0354180427954799,-0.0941382491966218,-0.114983282627675,-0.105378242409619,-0.0954721049860218,0.079737634757049,-0.044584274135866,-0.0484877231035691,-0.0889295778959108,-0.0235440512271317
"GSM5571065",-0.0243470001537473,-0.0985470794660505,-0.0164514416512144,-0.066062514806582,-0.0743919996112727,0.0272536921420929,-0.0660398514106095,0.00864114808858473,0.00394514585871533,0.0909702478959642,0.0915403856642071,0.0936225799866314,0.0786843987440068,0.0795963219771152,-0.0363131412751649,0.0180315922764199,0.0207172374079068,0.136270303993959,-0.089207036429804
"GSM5571066",-0.0135690614933575,-0.0319702012823323,0.0277075847035704,-0.0514722775267881,-0.0493212683425822,-0.0417793667800242,-0.0467331384267061,0.0284813432564625,-0.0544231587104955,-0.0477420579614287,-0.0286826994508109,-0.0360193169860313,0.0680481614951237,0.00552880011000082,0.0816484054898595,0.0914038906251409,0.125006159823784,0.0997215248938507,-0.0471013517597428
"GSM5571067",0.0760372569986492,0.0624154370471504,0.070885126604184,0.0965073804691661,0.0721424797033091,-0.0267866063488891,0.0277055218850336,-0.0529047381236882,-0.00133446588159904,0.0515634263514317,-0.0394977578802388,-0.0207543440324796,-0.0560759758687967,-0.020191342295927,-0.0470297216989789,-0.0767046200401104,-0.0329659665749604,-0.00550546911918894,0.163943376302518
"GSM5571068",-0.0181370631711536,0.0143006607927406,0.0792028917996337,0.102142835183493,-0.0157303111034003,-0.0288912229439016,-0.0201476924838074,-0.00345299911802515,-0.0313228831815611,-0.0556324501694688,-0.0538744773857888,-0.0454512117708847,-0.0595172201887313,-0.0703969513590791,0.0810142316331886,0.00403895199718549,-0.0279543168245243,-0.0593985713195714,-0.0137177272899708
"GSM5571069",-0.010673312629298,-0.0404999888865576,-0.064480958902743,-0.064261128184419,-0.0598962992733533,0.0459680710268852,-0.0066895948188796,0.0199921541854403,0.0256711572814626,0.0440170776690256,0.0233710714703813,0.096562561988629,0.0737603307750316,0.0698048471697231,-0.0518884629401844,0.0242983421831297,0.015220691634369,-0.00355112380180819,-0.0140961948779241
"GSM5571070",-0.0153948142205927,0.00240707184214713,0.0435800608230481,-0.0124164404199192,-0.0342731798030359,0.0323745189617769,-0.0299549574758201,0.0138353807367819,-0.0564010453481955,-0.0570622066282691,-0.0136708657946296,0.016512906954395,0.0160495087647552,-0.0496917710063023,0.0807018927836902,0.0732094297209971,0.0875421911861784,0.0531963765770554,-0.0365422370413464
"GSM5571071",0.00420965413670393,0.0163205527093138,0.0575160533827056,0.096675825647976,0.0797262192511575,-0.0683961921062267,0.0022302013646528,-0.0594775729057345,-0.00977174804948852,0.0327906221142576,-0.0629829425239095,-0.0682650978340548,-0.0905584396477361,-0.0404262390476488,-0.0361039776695162,-0.098394329724991,-0.067346592430015,-0.0652391239987066,0.0375248684480083
"GSM5571072",-0.0226884074934195,-0.00158112890450007,0.0708883302796679,0.116439021783684,0.0213252153672696,-0.0409138301997978,0.068912572917707,0.0137201208265218,0.0326726723699543,-0.0539324638951691,-0.0913242019882833,-0.0628916537110333,-0.0761809744265395,-0.0508842677266367,0.0761239457356799,-0.0160428419727894,-0.044324329462493,-0.0817156116273212,-0.0229559291017018
"GSM5571073",-0.0216604420847298,-0.0588203429739554,-0.0227655954887598,-0.0496228575977785,-0.0375066902873632,-0.00132832193064854,-0.0453930724292167,-0.00675138016208536,-0.0097594159584875,0.0811679705341404,0.0191442175272899,0.0628998756068292,0.0739523477269645,0.0510640418394773,-0.0449164414349656,0.0169604254545935,0.0476088782995885,0.141767018389639,-0.0430105450574654
"GSM5571074",-0.0149000572279493,0.0332073773512068,0.0637813430001447,0.116574181566473,0.00613589909032543,-0.0234270947735429,-0.000361310495395541,-0.00283505804385336,-0.00423438812366231,-0.0635552839606393,-0.064802524418884,-0.0810746822490012,-0.0885233361598808,-0.0665522287843938,0.0747734877676043,-0.0267558121148966,-0.049040793500038,-0.0692634619525021,0.00213690839460517
"GSM5571075",-0.0205721912489398,0.00174820041343985,0.080668650164596,0.0871852647836976,0.00487034505791289,-0.00986565931290981,-0.0217087930768024,0.00824393940037529,-0.0175597271875649,-0.0450660395691562,-0.0175202218829189,-0.0256182650662288,-0.0375234636543693,-0.0483948680477485,0.0676813276311527,0.00968659837728728,-0.020532416625563,-0.0602782542497382,-0.0178002258387075
"GSM5571076",0.00128389295173963,-0.0203059627737042,-0.13017679819984,-0.0513347316638512,-0.0506832132205838,0.0563902717350966,0.141880260967538,0.0709448962638708,0.155866407571099,0.0458386983441426,0.0107814983777655,0.0980100741793587,0.0375359057209905,0.0982032485157363,-0.0611929824413601,0.000427448570281118,-0.0880641199414422,-0.0225705702920451,0.0125867165677186
"GSM5571077",0.0171399656923718,-0.00163997302380931,0.0684731460633536,0.111831885887519,0.00336394116050543,-0.0954323485915216,-0.0329961822918915,-0.130911696420683,-0.0515623882012802,0.0785155962102741,-0.0610311794164955,-0.0974078589320182,-0.114666034376858,-0.0858421119603656,-0.0722832503958667,-0.147425288324717,-0.0819251031540054,-0.0223312545840659,0.0567238628956866
"GSM5571078",-0.0127688592677731,0.0199216918835246,0.0767610990895792,0.122219600989401,-0.0236125230344123,-0.0403998356601542,-0.015605580572397,-0.0302922643994383,-0.027581251378598,-0.0535544085330174,-0.0621598467996841,-0.0947231765127621,-0.102642949478608,-0.0796231480485671,0.0708812108492762,-0.0384366031638956,-0.0354512216224449,-0.064787406006497,-0.00434355629890555
"GSM5571079",-0.00895023053211996,-0.0420341867447265,0.0169877931834644,-0.0538225003507846,-0.0283186281034646,-0.015231038870347,-0.0496884774054939,-0.0263408466836283,-0.0486330877781839,0.0627365660276984,0.100819752459343,0.0409387387569856,0.0752505672735164,0.0418867487935997,-0.0432396015492153,0.0172222161393916,0.0745004106647416,0.0659286013033894,-0.0116921190299918
"GSM5571080",-0.0274460373303762,-0.036701298315592,0.00938551054547739,-0.0374573826486841,0.0442984391451274,0.0238226968288998,-0.0298295429766743,0.0874527885056446,0.0360755471866315,-0.038520512068309,-0.0273159971576135,0.0118605506638803,0.0409854407474804,0.0614888629912321,0.0688278051248837,0.0638180416097493,0.0577751730168159,-0.0119990024918833,-0.0717639586346985
"GSM5571081",0.00206238756629307,-0.0360802749179052,-0.0345497208600238,-0.0279933072227389,0.120182353159035,0.0251256241538306,0.0198125853545296,0.0333305529891177,0.0645561171299818,0.0566937255015613,0.0141650980261696,0.0707311202090169,0.036165754680837,0.0950900775370609,-0.0616064951247273,-0.0183316007455474,-0.0365026360026081,-0.0176355268197457,0.00717116156512603
"GSM5571082",-0.00896525060946363,0.0314082659188405,0.0501486466957974,0.0749641937895687,0.0669985903647682,-0.0426644250241234,0.0421236149951977,0.0248610565074485,0.0324243442369011,-0.070245473452088,-0.111777059082517,-0.0839621597146255,-0.076236050735752,-0.0265323636646663,0.0624066220591173,-0.0191910318670054,-0.0288932805290492,-0.0840768879661475,0.000650939668031582
"GSM5571083",-0.0299078476299056,-0.0726465422544287,-0.0143788250926886,-0.0510148302109963,-0.0554651515865479,-0.0379510124738582,-0.0666432405404246,-0.00545585416403217,-0.0411464952258345,0.0757618389794924,0.0399512445260577,0.0280373580708923,0.104887110324437,0.0799293247387023,-0.0430549240667232,0.0305508175126903,0.0496078471664413,0.0865989519468541,-0.0465880898189526
"GSM5571084",-0.00176703089178552,0.0726330117965833,0.0486768758949697,0.0957575580390907,-0.0148366625266988,-0.020358525267698,0.00144523632941502,0.00336684723425516,-0.0275612226906597,-0.0820738044552799,-0.0766186773929521,-0.0778361467785789,-0.0551623320605967,-0.0505203308410719,0.0598280371955487,-0.00937505542189396,-0.040466516524682,-0.074718631647159,0.0413156813492043
"GSM5571085",-0.0234866379508296,-0.0852946820141247,0.00421707173859145,-0.0312780277681128,-0.021666417015543,-0.0301863150780567,-0.06319082360887,-0.0546742688449343,-0.0328777508390446,0.109670319552198,0.0500644513189421,0.0433022927924681,0.0489572529004493,0.00201270732377549,-0.0532708078884878,-0.0159306404729667,0.0299465178177734,0.232776877713299,-0.0511234961832099
"GSM5571086",-0.00831161024504932,0.0237917682242811,0.0804388340357709,0.137723914913192,-0.00865418593806161,-0.0750812050218425,-0.00236794517533155,-0.0403078281024364,-0.0346355066151429,-0.0548584802668291,-0.103331675057936,-0.125526174145275,-0.110295818486118,-0.0896517938960449,0.0719685044759884,-0.0516299576481075,-0.0541523727216198,-0.0744057670800297,-0.000462240076887512
"GSM5571087",0.000606746293595267,-0.0416009984004028,0.0345268358609401,-0.0532230668623404,-0.00324348985232259,-0.025117285908403,-0.0439740831040679,-0.0508849204018079,-0.0356354553063617,0.0820917140528103,0.137837758663044,0.0168472663950731,0.0491242794040362,0.0327738578148998,-0.0623944850306452,-0.0207210633282238,0.0656964738223826,0.0873053275048288,-0.0177924117121887
"GSM5571088",-0.0298827626129187,-0.0398563988001433,-0.0376519560142546,-0.0387537317487385,0.159569888808455,0.0622661636779739,0.00124370558183948,0.119633519990294,0.0805378583063816,-0.0459089334076408,-0.0240726666587056,0.030657722482281,0.0542007748536648,0.0840700790907773,0.0747697526014894,0.0771193732182223,0.00762624231239974,-0.0167447669936992,-0.0626225627574431
"GSM5571089",-0.0123136122838091,-0.038936682767265,0.0675058419481164,0.0898704189917418,0.00711284120792573,-0.0329182558916549,-0.0260534239645036,-0.0618789584677306,2.60713951366848e-05,0.0807566808861405,0.0345903579090048,-0.00488334069268179,-0.0608725543853187,-0.0236302369001727,-0.0600549360529269,-0.0989601005140875,-0.0657383326218815,-0.0403633378669471,0.0048443783836366
"GSM5571090",-0.014580986393372,0.00577519534380938,0.054637942605914,0.093943991580957,0.0907817544208848,-0.00848121762478449,0.00646491600008456,0.00525615271784631,0.0129429544269328,-0.0565353821240914,-0.0959682014915124,-0.06398507916926,-0.0875667288549567,-0.0539449011744773,0.0611133977483431,-0.0269505621119411,-0.045521382827786,-0.0691217782369531,-0.00559280383558394
"GSM5571091",0.00218303090934,-0.00733844901862787,-0.0137806545600039,-0.033321365176636,-0.0366714282194536,0.0573424021684135,-0.0279055123379486,-0.051375458956076,-0.0503623083214616,0.0464163684993507,0.168019291461273,0.0538420142020456,0.00993409110282121,-0.00968946821847386,-0.0566461807920734,-0.0259831031491841,0.0248148728034264,0.0718184135336341,0.0213585544920618
"GSM5571092",-0.0374584425499102,-0.0531411886715759,0.0759968944701679,0.0507247213918282,-0.03318927293713,0.0430251205491524,-0.0372424945990099,0.0335852901174218,-0.0110623600805596,-0.0335298828083307,0.012253055531,0.0308505213310511,-0.0142158907761504,-0.0440948058893076,0.0871213665617497,0.0459377446700426,-0.00232574195828221,-0.0326265923131535,-0.0812380477278454
"GSM5571093",-0.0220302116952342,-0.0591109624204885,-0.111432073938881,-0.0608373689331138,0.0156895650369288,0.0454445620716179,-0.0174645715422768,0.0724739497157415,0.100241296612121,0.0672687557374683,0.00403111691382732,0.086168565853924,0.0774305227760612,0.154529488193994,-0.065298624075551,0.000968257720050916,-0.059472938658374,-0.027960932070988,-0.0412201970837855
"GSM5571094",0.000862464995178085,0.0530220046618148,0.0734705853189493,0.140924067687525,-0.0123271588325339,-0.0611687039262946,-0.00451529557672717,-0.0447991781447986,-0.0357093710201581,-0.0663547002798902,-0.0916944190492147,-0.125948549783495,-0.126534139130053,-0.100937740460979,0.0762025202225986,-0.0547404533558628,-0.0507435989407886,-0.0681476611349539,0.0295569888376516
"GSM5571095",-0.0367088305359815,-0.099045736871631,-0.00285067317553248,-0.0690095249837669,-0.0459280557678939,-0.0520273735431489,-0.0724596676136436,-0.0307428510636465,-0.0371876150659894,0.1126244058561,0.125827854356006,0.0331234628517394,0.0982484444227107,0.0587552735388512,-0.0495092064331001,0.0103757394036211,0.0651248606800502,0.107421823201723,-0.0750944227732219
"GSM5571096",-0.0212898213795259,-0.00731526454561894,0.0479695535501483,0.0463757720221118,0.00524657096532032,-0.0170111642950076,-0.029485299840787,0.0272688475446669,-0.0207207083248618,-0.047929150644716,-0.0388207076192537,-0.0302205222002394,0.00594950304407635,-0.00747261844169907,0.0618816150245158,0.0359490833136428,0.0119588584411679,-0.059444973931177,-0.0263753404867775
"GSM5571097",-0.024083680610165,-0.0127062507509262,0.0216729923643931,-0.00738464592988536,-0.038343323176774,0.0330062555878446,-0.0378872701441732,0.0255869764318081,-0.0372964398700508,-0.0522997719792609,0.07930984304394,0.00979833820596431,0.0305206621906921,-0.0394594081640633,0.0763866009938537,0.0779315067403086,0.0617728286040094,0.0156324129968564,-0.0370360261134094
"GSM5571098",0.00603368079272476,-0.0115115076864107,-0.124159477350386,-0.0582609987603571,-0.0392666696932947,-0.00944619128860812,0.125564875663988,0.0658560511292046,0.164852982716952,0.0462275358070972,0.0095694929644743,0.0559126799913902,0.0362461580172355,0.117653106059928,-0.0749339938472342,-0.0125437599830502,-0.070674436829215,-0.0457113064467353,0.0308756971657634
"GSM5571099",-0.0230773649615546,-0.0798811289445525,-0.0175176561957098,-0.0372586564500968,0.314003043704998,-0.0162131204477085,-0.0277573131526472,-0.00738247740731263,0.0290456697233448,0.0966440897359763,0.057885323496791,0.0494387615315379,0.029071130725404,0.0613044388034674,-0.0615320514162434,-0.0368701103510711,-0.00830302836672531,0.00515527298510944,-0.0385267022433139
"GSM5571100",-0.0467630550367647,-0.0770316745016566,0.0158310967546565,-0.0567645199259746,-0.0687175009818425,0.0246943073515123,-0.0680190693169267,0.0453427215818033,-0.048095662332212,-0.0206736905585629,0.119855702740607,0.0285576201154567,0.0775406063603155,0.00736631150294365,0.0832353880495834,0.0991984983024641,0.103680136882934,0.101439250591691,-0.108723734631738
"GSM5571101",-0.0149303109381878,-0.0320796693882586,-0.022776362984707,-0.0645152613843632,-0.0633007111165712,0.00759277342285663,-0.0397938573096094,0.0106082707654591,-0.0253233619162524,0.0542443154353488,0.0959882868710941,0.0854639193861583,0.0883495975996044,0.0445956468048793,-0.0541352142923372,0.0266051910791773,0.029828334009481,0.0680712832720056,-0.0289581876306836
"GSM5571102",0.019270190843585,-0.0859139513030521,0.0440430930011292,-0.00506499299814915,-0.000524387629311175,-0.00803817366900231,-0.057983111382449,0.0326707731140488,-0.0203253605485955,-0.0188933324210198,0.0479430970465206,-0.016232604544872,0.0380273278923248,0.0113376546399349,0.0752840350483328,0.0526095821489942,0.0705774899637278,0.0371001693354025,-0.105707463456334
"GSM5571103",-0.00705274415502648,-0.0565805959317547,0.0651737690794859,0.072116521720567,0.0171076146248465,-0.044611748508836,-0.0435812726689151,-0.049076291696203,-0.00352554927000823,0.0996319285748938,0.0201674429205339,0.0264118452349049,-0.0367127359370745,-0.00343388452137809,-0.0602390063382699,-0.0870648302100897,-0.0544613514711558,-0.017850371249497,-0.0200881298892392
"GSM5571104",-0.026669699083459,-0.0868697571200732,0.0217723111806823,-0.0402608939355249,0.0264237195418232,-0.0380559868704961,-0.0632521525390672,-0.00970171173565165,-0.0137753749955838,0.105322247380493,0.0362904994199941,0.030305121604401,0.0639709137977737,0.0909123867584983,-0.0607948224887149,-0.0188184672706909,0.0403004963904454,0.0140272494433076,-0.0657745683519045
"GSM5571105",-0.0224073114428557,-0.0765645760270141,-0.0712689415351257,-0.0350654201168651,0.294852280261253,0.0117065194027234,-0.00618792716519994,0.0258564043325521,0.0821852869535862,0.104308912603854,0.0173291891824263,0.0735625065616069,0.00437837712990034,0.100927431943236,-0.0731163926209805,-0.0575461091386319,-0.0894355094631021,-0.0536449990888564,-0.0382088949496688
"GSM5571106",-0.0185235553970952,-0.0662271774900134,0.0481636256028731,0.00999861961439366,-0.0120252144971375,-0.0357688254971978,-0.0545805626966945,-0.0356497025731068,-0.0090347519188522,0.0914155742183323,0.0817295027774898,0.0444752058136135,0.0205755763713145,0.0212035260726642,-0.0624958004466191,-0.0335876916728932,0.000703239881262913,0.0224944035735797,-0.0351021287630884
"GSM5571107",-0.0246570532677887,-0.1037733633548,0.0493966829365209,0.000970052665409693,-0.0280311910692871,-0.0160815031718764,-0.0671341776518099,-0.0225749905277834,-0.0143490662864,0.117631419464168,0.0872600618954025,0.0937359324557964,0.045708677393176,0.0382936475931355,-0.0660855849494273,-0.0292983106415911,-0.0253060888713821,0.0289621096229709,-0.0736367775760442
"GSM5571108",-0.0167051350326011,-0.0617668846653324,0.0201620729751733,-0.0433039887918401,-0.0619704694443821,-0.0193431002642364,-0.0390539380645258,-0.0184354657748828,0.00709102457618195,0.0786094829421848,0.028485420017925,0.0629022453629632,0.0579126437999051,0.048644944201352,-0.0613997367888187,-0.00341650243465381,0.0553125239513858,0.0126877020869145,-0.0306376608301104
"GSM5571109",-0.0154297183892916,-0.0803916596239496,0.0531812262076681,0.018403735494376,0.0616273641767729,-0.0233970855148932,-0.0435599044319457,-0.0135037083509575,0.029078431291686,0.087039119964226,0.0280963907733846,0.0292425672285427,0.00180129739141651,0.0430745429238859,-0.0643707256079449,-0.0469640738780945,-0.00658908031014846,-0.0186980051608248,-0.0419723133910661
"GSM5571110",-0.0191621809695073,-0.0629247182572568,-0.0340441485705709,-0.0668521436910737,-0.028834787095036,-0.0388915799444439,-0.0631095435536481,0.00380506487803331,-0.0443394920497247,0.0723794171844722,0.176426704962127,0.0359586283649626,0.115990915341121,0.0799032510055838,-0.0509005287134208,0.036000302364435,0.042237357433762,0.0761090691673434,-0.029989584113412
"GSM5571111",0.222672413122028,-0.00473762824311047,-0.105533126804759,-0.0488710228903594,-0.045120184504122,0.0785051002549939,0.184434332139061,0.136570571974822,0.168178017429936,-0.0629798681925338,-0.0333679261377694,0.0488157492844152,0.0279072694062593,0.0842102215666426,0.0534563762797943,0.0624590692334849,-0.0413350732017163,-0.0494603608404554,-0.0182930680105801
