"Gene","Module","MM","MM_pval","GS_adjacent_non_tumor","pval_GS_adjacent_non_tumor","GS_Tumor","pval_GS_Tumor","SignificantModule","HubGene"
"SCRT1","turquoise",0.869189773143087,4.71905223993907e-75,0.290821872955686,4.41312122762338e-06,-0.290821872955686,4.41312122762338e-06,FALSE,TRUE
"SCT","turquoise",0.923305950323759,2.62682049300006e-101,0.214526048250711,0.000801903466951789,-0.214526048250711,0.000801903466951789,FALSE,TRUE
"SEC14L5","turquoise",0.902374217057829,2.42838531668101e-89,0.258669487536992,4.82107512093907e-05,-0.258669487536992,4.82107512093907e-05,FALSE,TRUE
"SELENOV","turquoise",0.895342846979415,6.39628755666377e-86,0.228538808414879,0.000347714051755683,-0.228538808414879,0.000347714051755683,FALSE,TRUE
"SEZ6","turquoise",0.858707208138008,2.44261779746333e-71,0.20862142347445,0.00112296477795145,-0.20862142347445,0.00112296477795145,FALSE,TRUE
"SFTPB","turquoise",0.819626484342164,9.51304667701651e-60,0.264755271798995,3.13721000723704e-05,-0.264755271798995,3.13721000723704e-05,FALSE,TRUE
"SHD","turquoise",0.920737764170342,1.14997377183824e-99,0.243920324714082,0.00013082131790207,-0.243920324714082,0.00013082131790207,FALSE,TRUE
"SIX5","turquoise",0.812879765261549,4.95297292220902e-58,0.298187202234524,2.44465011684245e-06,-0.298187202234524,2.44465011684245e-06,FALSE,TRUE
"SLC16A11","turquoise",0.870438018946112,1.62282687544154e-75,0.336775848173073,8.39953867864051e-08,-0.336775848173073,8.39953867864051e-08,FALSE,TRUE
"SLC16A8","turquoise",0.838236190799868,7.00553010959401e-65,0.275623762286551,1.41859212270996e-05,-0.275623762286551,1.41859212270996e-05,FALSE,TRUE
"SLC25A42","turquoise",0.822750469915681,1.44206216943823e-60,0.266292686853551,2.80983363336659e-05,-0.266292686853551,2.80983363336659e-05,FALSE,TRUE
"SLC35G6","turquoise",0.849528845208192,2.52280042984421e-68,0.216944160089982,0.000696781895055951,-0.216944160089982,0.000696781895055951,FALSE,TRUE
"SLC9A6","turquoise",-0.837547016682067,1.11421544611406e-64,-0.22563740582256,0.000415154541980279,0.22563740582256,0.000415154541980279,FALSE,TRUE
"SNORA80B","turquoise",0.884417646421079,4.61677020698782e-81,0.221653187229511,0.000527655663353798,-0.221653187229511,0.000527655663353798,FALSE,TRUE
"SNTA1","turquoise",0.804123413575597,6.63304142353552e-56,0.293374918108593,3.60272450275487e-06,-0.293374918108593,3.60272450275487e-06,FALSE,TRUE
"SOX15","turquoise",0.832109586073183,4.02348456173991e-63,0.291884041850828,4.05685986863175e-06,-0.291884041850828,4.05685986863175e-06,FALSE,TRUE
"SOX3","turquoise",0.863095364615292,7.42463565029655e-73,0.266142032705635,2.84042772915905e-05,-0.266142032705635,2.84042772915905e-05,FALSE,TRUE
"SP1","turquoise",-0.800921969810267,3.73786640640414e-55,-0.419578774671997,1.07595327970311e-11,0.419578774671997,1.07595327970311e-11,FALSE,TRUE
"SP5","turquoise",0.920273252079561,2.24704190320277e-99,0.230185479288924,0.000314119788519361,-0.230185479288924,0.000314119788519361,FALSE,TRUE
"SP8","turquoise",0.872211946279598,3.49228269504199e-76,0.324706462195129,2.53698579747642e-07,-0.324706462195129,2.53698579747642e-07,FALSE,TRUE
"SPMAP2","turquoise",0.855619068092444,2.66188990096479e-70,0.226072727149847,0.000404315752142374,-0.226072727149847,0.000404315752142374,FALSE,TRUE
"SPMIP6","turquoise",0.833674223474764,1.45268384095329e-63,0.265766441261326,2.91807690387681e-05,-0.265766441261326,2.91807690387681e-05,FALSE,TRUE
"SPMIP8","turquoise",0.822044638199914,2.21567871838116e-60,0.270276468852013,2.10518158103767e-05,-0.270276468852013,2.10518158103767e-05,FALSE,TRUE
"SPPL2C","turquoise",0.88614610265313,8.49407921350866e-82,0.226493871610851,0.000394080461111363,-0.226493871610851,0.000394080461111363,FALSE,TRUE
"SPRN","turquoise",0.915013581901127,3.3675579566541e-96,0.21515274618135,0.000773338788325056,-0.21515274618135,0.000773338788325056,FALSE,TRUE
"SPRR4","turquoise",0.891922388322273,2.41470972379679e-84,0.202716886551492,0.00155851492023204,-0.202716886551492,0.00155851492023204,FALSE,TRUE
"SRCIN1","turquoise",0.834568809695685,8.07486480006865e-64,0.243729650798858,0.000132468333954475,-0.243729650798858,0.000132468333954475,FALSE,TRUE
"SRPK3","turquoise",0.810224313079982,2.24653368561931e-57,0.218404592176256,0.000639615960056261,-0.218404592176256,0.000639615960056261,FALSE,TRUE
"SSBP4","turquoise",0.832792202989605,2.58311085592977e-63,0.20183275795187,0.00163565717851172,-0.20183275795187,0.00163565717851172,FALSE,TRUE
"SSC4D","turquoise",0.866864408298153,3.34866736688218e-74,0.248291315029229,9.79333051193202e-05,-0.248291315029229,9.79333051193202e-05,FALSE,TRUE
"SSPOP","turquoise",0.899534751707659,6.26737926999822e-88,0.251820317625692,7.72206245874896e-05,-0.251820317625692,7.72206245874896e-05,FALSE,TRUE
"SSTR3","turquoise",0.812484464800066,6.21267523398341e-58,0.281397154981635,9.17710079010599e-06,-0.281397154981635,9.17710079010599e-06,FALSE,TRUE
"STK32C","turquoise",0.810881968984767,1.54829558388293e-57,0.212908044279745,0.000880209969686406,-0.212908044279745,0.000880209969686406,FALSE,TRUE
"SUN5","turquoise",0.875129725898347,2.65317568751873e-77,0.222242149729362,0.000509413867055971,-0.222242149729362,0.000509413867055971,FALSE,TRUE
"SYT2","turquoise",0.803323704842611,1.02466938315897e-55,0.332125108957956,1.29327352181928e-07,-0.332125108957956,1.29327352181928e-07,FALSE,TRUE
"TAFA4","turquoise",0.810584274823187,1.83277299258869e-57,0.268730026545109,2.35613056915272e-05,-0.268730026545109,2.35613056915272e-05,FALSE,TRUE
"TAS1R3","turquoise",0.822619604647352,1.56181253065955e-60,0.265565762089905,2.96038252614055e-05,-0.265565762089905,2.96038252614055e-05,FALSE,TRUE
"TAT","turquoise",0.830592617692459,1.06958425588235e-62,0.212834777878278,0.000883917226415977,-0.212834777878278,0.000883917226415977,FALSE,TRUE
"TBKBP1","turquoise",0.801706299983588,2.45430585278093e-55,0.220449041372325,0.000566848668869903,-0.220449041372325,0.000566848668869903,FALSE,TRUE
"TBX21","turquoise",0.866370203803967,5.0543795035194e-74,0.287398735363386,5.77508734053246e-06,-0.287398735363386,5.77508734053246e-06,FALSE,TRUE
"TCERG1L","turquoise",0.886212329579247,7.95626652960629e-82,0.216914075151965,0.000698007632170307,-0.216914075151965,0.000698007632170307,FALSE,TRUE
"TDRG1","turquoise",0.835435468541553,4.55619935362404e-64,0.221841482695277,0.000521758877180753,-0.221841482695277,0.000521758877180753,FALSE,TRUE
"TEDC2","turquoise",0.828981296343616,2.98981396563952e-62,0.245480095241297,0.000118050477900893,-0.245480095241297,0.000118050477900893,FALSE,TRUE
"TEKTIP1","turquoise",0.896226753602538,2.45200565672529e-86,0.231864563561537,0.000282992899374812,-0.231864563561537,0.000282992899374812,FALSE,TRUE
"TEKTL1","turquoise",0.905874842624781,3.8365128593456e-91,0.249849172669134,8.82184628633145e-05,-0.249849172669134,8.82184628633145e-05,FALSE,TRUE
"TEX28","turquoise",0.815714035351532,9.6015815057227e-59,0.227413430472823,0.000372562477390699,-0.227413430472823,0.000372562477390699,FALSE,TRUE
"TEX29","turquoise",0.819570158561844,9.83889829671701e-60,0.236340666410253,0.00021347895229785,-0.236340666410253,0.00021347895229785,FALSE,TRUE
"TLX2","turquoise",0.896306710816725,2.24733857911516e-86,0.230161194452693,0.000314592495586548,-0.230161194452693,0.000314592495586548,FALSE,TRUE
"TMEM105","turquoise",0.850687112959693,1.07832987355915e-68,0.231098139536142,0.000296826435720716,-0.231098139536142,0.000296826435720716,FALSE,TRUE
"TMEM121B","turquoise",0.854593033701865,5.81444409024818e-70,0.239468419336259,0.000174749780937729,-0.239468419336259,0.000174749780937729,FALSE,TRUE
"TMEM198","turquoise",0.881516593748823,7.45294919691832e-80,0.245600546334215,0.000117114501801187,-0.245600546334215,0.000117114501801187,FALSE,TRUE
"TMEM210","turquoise",0.884542464701326,4.0892112284726e-81,0.226590291946796,0.000391771203896761,-0.226590291946796,0.000391771203896761,FALSE,TRUE
"TMEM270","turquoise",0.808296759098538,6.63306876351328e-57,0.225771027759054,0.000411799225533214,-0.225771027759054,0.000411799225533214,FALSE,TRUE
"TMEM277P","turquoise",0.888569616882886,7.54992651102617e-83,0.220906918082684,0.000551638516138098,-0.220906918082684,0.000551638516138098,FALSE,TRUE
"TNNI1","turquoise",0.824190458310448,5.96857718042019e-61,0.21088836698268,0.000987829994768089,-0.21088836698268,0.000987829994768089,FALSE,TRUE
"TOR2A","turquoise",0.826793569630182,1.18672769608371e-61,0.206932036182787,0.00123449581279973,-0.206932036182787,0.00123449581279973,FALSE,TRUE
"TREX2","turquoise",0.859541537358359,1.26871368369285e-71,0.214486997983606,0.000803715171203203,-0.214486997983606,0.000803715171203203,FALSE,TRUE
"TRIM46","turquoise",0.869720227963725,3.00217517068276e-75,0.203265585860135,0.00151232892547171,-0.203265585860135,0.00151232892547171,FALSE,TRUE
"TRIM67","turquoise",0.833566572628332,1.55868642572893e-63,0.216025523823832,0.000735119924712264,-0.216025523823832,0.000735119924712264,FALSE,TRUE
"TSKS","turquoise",0.831323005203006,6.68808123291081e-63,0.246558068677148,0.000109917567502343,-0.246558068677148,0.000109917567502343,FALSE,TRUE
"TSPEAR","turquoise",0.801231650358514,3.16655610870667e-55,0.225338932749167,0.000422741195743583,-0.225338932749167,0.000422741195743583,FALSE,TRUE
"TSPOAP1","turquoise",0.848952334097751,3.84110498302297e-68,0.257119533576921,5.36960007243631e-05,-0.257119533576921,5.36960007243631e-05,FALSE,TRUE
"TSSK2","turquoise",0.810475181344609,1.9494912639008e-57,0.207592599766148,0.00118972870508995,-0.207592599766148,0.00118972870508995,FALSE,TRUE
"TTBK1","turquoise",0.841331057737026,8.48445479186117e-66,0.208209763676612,0.0011492545216735,-0.208209763676612,0.0011492545216735,FALSE,TRUE
"TTC16","turquoise",0.876024831110955,1.18777514591231e-77,0.204831332369654,0.00138733681347843,-0.204831332369654,0.00138733681347843,FALSE,TRUE
"TULP1","turquoise",0.817677756800132,3.02986615412765e-59,0.207361149183462,0.00120524189194706,-0.207361149183462,0.00120524189194706,FALSE,TRUE
"UBE2DNL","turquoise",0.891149641730887,5.39241553003047e-84,0.242303923200321,0.000145413060849443,-0.242303923200321,0.000145413060849443,FALSE,TRUE
"UFSP1","turquoise",0.93699761637374,3.76169203336821e-111,0.200966140030224,0.00171464514117586,-0.200966140030224,0.00171464514117586,FALSE,TRUE
"USH1G","turquoise",0.911553630758788,3.20689742407726e-94,0.257482223428066,5.23621509892559e-05,-0.257482223428066,5.23621509892559e-05,FALSE,TRUE
"USP6NL-AS1","turquoise",0.919646201400244,5.51489077411687e-99,0.257232212943721,5.32782168772384e-05,-0.257232212943721,5.32782168772384e-05,FALSE,TRUE
"UTF1","turquoise",0.943455407183777,1.3574997606663e-116,0.217300337570023,0.000682420610239906,-0.217300337570023,0.000682420610239906,FALSE,TRUE
"VAX2","turquoise",0.833622897482717,1.5023028066419e-63,0.283870462434819,7.59227677288686e-06,-0.283870462434819,7.59227677288686e-06,FALSE,TRUE
"VENTX","turquoise",0.86573269383709,8.57544391350163e-74,0.237739651746162,0.000195259197457197,-0.237739651746162,0.000195259197457197,FALSE,TRUE
"VGF","turquoise",0.821329214806369,3.41761784906713e-60,0.200960737815143,0.00171514827612962,-0.200960737815143,0.00171514827612962,FALSE,TRUE
"VPS45","turquoise",-0.834974946709228,6.17798174930414e-64,-0.254190427272428,6.57024211217771e-05,0.254190427272428,6.57024211217771e-05,FALSE,TRUE
"VSIG8","turquoise",0.898409187370907,2.2134633147777e-87,0.204509484831713,0.0014122289517521,-0.204509484831713,0.0014122289517521,FALSE,TRUE
"VSTM2B","turquoise",0.847393750564477,1.18643976705416e-67,0.234241123584528,0.000243819747716231,-0.234241123584528,0.000243819747716231,FALSE,TRUE
"VSX2","turquoise",0.831696839867361,5.25476584158755e-63,0.213206111191601,0.000865275072637817,-0.213206111191601,0.000865275072637817,FALSE,TRUE
"WDR97","turquoise",0.844591717206607,8.73296036420922e-67,0.234904071646174,0.000233830442690137,-0.234904071646174,0.000233830442690137,FALSE,TRUE
"WFIKKN1","turquoise",0.862412078562113,1.28930597257487e-72,0.254281525342138,6.52937204254942e-05,-0.254281525342138,6.52937204254942e-05,FALSE,TRUE
"WNT6","turquoise",0.91894450992461,1.4932279384547e-98,0.217715633113643,0.000666021110621921,-0.217715633113643,0.000666021110621921,FALSE,TRUE
"WNT9B","turquoise",0.815995741592526,8.14426378178391e-59,0.204929604415805,0.00137981683004101,-0.204929604415805,0.00137981683004101,FALSE,TRUE
"YBX2","turquoise",0.829842108188036,1.72875358378396e-62,0.204117485657611,0.00144309916050831,-0.204117485657611,0.00144309916050831,FALSE,TRUE
"ZACN","turquoise",0.831088282448186,7.77927734697137e-63,0.280787095635045,9.61375927971925e-06,-0.280787095635045,9.61375927971925e-06,FALSE,TRUE
"ZAR1","turquoise",0.880913169422492,1.31709457334978e-79,0.236728787999709,0.000208271316731494,-0.236728787999709,0.000208271316731494,FALSE,TRUE
"ZBED3","turquoise",0.82593382763723,2.02925172266456e-61,0.276229267273255,1.35587038528453e-05,-0.276229267273255,1.35587038528453e-05,FALSE,TRUE
"ZBTB32","turquoise",0.814867273917638,1.57215961798179e-58,0.250070412169631,8.69145444172865e-05,-0.250070412169631,8.69145444172865e-05,FALSE,TRUE
"ZDHHC19","turquoise",0.902295154314441,2.66202013916091e-89,0.224863817534086,0.000435083611410895,-0.224863817534086,0.000435083611410895,FALSE,TRUE
"ZDHHC8BP","turquoise",0.904038548871435,3.44760008768145e-90,0.20687504557829,0.00123842967332508,-0.20687504557829,0.00123842967332508,FALSE,TRUE
"ZFPM1","turquoise",0.8458114035007,3.68068890881594e-67,0.235948566483187,0.000218863149040043,-0.235948566483187,0.000218863149040043,FALSE,TRUE
"ZFR2","turquoise",0.903815142145565,4.48969194242297e-90,0.234267542429266,0.000243414173996238,-0.234267542429266,0.000243414173996238,FALSE,TRUE
"ZIC4","turquoise",0.847026056931467,1.54524023128332e-67,0.282885968256832,8.18914630109336e-06,-0.282885968256832,8.18914630109336e-06,FALSE,TRUE
"ZNF444","turquoise",0.819619402687647,9.55342048353691e-60,0.282863841701784,8.20305983189054e-06,-0.282863841701784,8.20305983189054e-06,FALSE,TRUE
"ZNF446","turquoise",0.813320124159086,3.8455645275135e-58,0.214699528734243,0.000793900422716257,-0.214699528734243,0.000793900422716257,FALSE,TRUE
"ZNF473CR","turquoise",0.845271340720156,5.40104612183858e-67,0.239736070979947,0.000171760575108685,-0.239736070979947,0.000171760575108685,FALSE,TRUE
"ZNF497","turquoise",0.848565340517393,5.08843995265865e-68,0.201387367170851,0.00167582694666941,-0.201387367170851,0.00167582694666941,FALSE,TRUE
"ZNF575","turquoise",0.913871057038805,1.54857089335163e-95,0.26988420112049,2.16632801120082e-05,-0.26988420112049,2.16632801120082e-05,FALSE,TRUE
"ZNF580","turquoise",0.817367887790234,3.63804063639601e-59,0.26190462586579,3.84164028204439e-05,-0.26190462586579,3.84164028204439e-05,FALSE,TRUE
"ZNF628","turquoise",0.916802455845408,2.95712423358819e-97,0.265818206724606,2.90725712512995e-05,-0.265818206724606,2.90725712512995e-05,FALSE,TRUE
"ZNF696","turquoise",0.865806984243064,8.06422951882453e-74,0.229697052415719,0.000323755236276486,-0.229697052415719,0.000323755236276486,FALSE,TRUE
"ZNF787","turquoise",0.873375002998394,1.2596666817804e-76,0.243098518907254,0.000138059508099061,-0.243098518907254,0.000138059508099061,FALSE,TRUE
"ZNF805","turquoise",-0.815276282766695,1.23934440032181e-58,-0.259251310101127,4.62914718441826e-05,0.259251310101127,4.62914718441826e-05,FALSE,TRUE
"ZP1","turquoise",0.829707351019976,1.88393250306207e-62,0.226092562448371,0.000403828199285235,-0.226092562448371,0.000403828199285235,FALSE,TRUE
"ZSCAN1","turquoise",0.852808384790258,2.23118120714151e-69,0.256211108369938,5.71786510071026e-05,-0.256211108369938,5.71786510071026e-05,FALSE,TRUE
"ERBB3","lightcyan",0.828040161167612,5.42298215723403e-62,-0.239905079671674,0.000169897728567911,0.239905079671674,0.000169897728567911,FALSE,TRUE
"INSR","lightcyan",0.82754332281201,7.41515415369007e-62,0.242729723578644,0.000141428123374774,-0.242729723578644,0.000141428123374774,FALSE,TRUE
"LNX2","lightcyan",0.886576674688377,5.54770350471189e-82,0.20133632043285,0.00168048799670619,-0.20133632043285,0.00168048799670619,FALSE,TRUE
"NEDD4L","lightcyan",0.854299445142047,7.26307405085237e-70,0.224793779111019,0.000436931067326981,-0.224793779111019,0.000436931067326981,FALSE,TRUE
"ABAT","yellow",0.890772365955836,7.96487887076562e-84,0.469518162441504,1.28828810386694e-14,-0.469518162441504,1.28828810386694e-14,FALSE,TRUE
"ACADL","yellow",0.845806868202157,3.69258418901295e-67,0.51210478504353,1.6332653088824e-17,-0.51210478504353,1.6332653088824e-17,FALSE,TRUE
"ACSS1","yellow",0.810032389777064,2.50363423264987e-57,0.403122011927488,7.83862685904212e-11,-0.403122011927488,7.83862685904212e-11,FALSE,TRUE
"ADAMTS17","yellow",0.803848833516734,7.70299946348026e-56,0.450549259525938,1.8895267591419e-13,-0.450549259525938,1.8895267591419e-13,FALSE,TRUE
"AFMID","yellow",0.836615398846938,2.07920983270372e-64,0.260421855102182,4.26461928716577e-05,-0.260421855102182,4.26461928716577e-05,FALSE,TRUE
"AHR","yellow",-0.817338042336084,3.70263873197552e-59,-0.499035038317622,1.39755002199184e-16,0.499035038317622,1.39755002199184e-16,FALSE,TRUE
"ALB","yellow",0.931206767975512,9.68760528745869e-107,0.49253137887771,3.93232893413143e-16,-0.49253137887771,3.93232893413143e-16,FALSE,TRUE
"ALKAL2","yellow",0.827391741946474,8.15623904471038e-62,0.491261512708711,4.80027102553707e-16,-0.491261512708711,4.80027102553707e-16,FALSE,TRUE
"AMBP","yellow",0.8050259972643,4.05036265167092e-56,0.346849203814095,3.21783374220887e-08,-0.346849203814095,3.21783374220887e-08,FALSE,TRUE
"AMHR2","yellow",0.858288540377263,3.38787209252079e-71,0.422124064616374,7.83722503412589e-12,-0.422124064616374,7.83722503412589e-12,FALSE,TRUE
"AMY2A","yellow",0.806145865216415,2.18846935947793e-56,0.409096016962583,3.85998667253941e-11,-0.409096016962583,3.85998667253941e-11,FALSE,TRUE
"ANKEF1","yellow",0.80483551277485,4.49569349558941e-56,0.39255751263689,2.65175579858868e-10,-0.39255751263689,2.65175579858868e-10,FALSE,TRUE
"ANKRD62","yellow",0.862549938229587,1.15372433854181e-72,0.450343532915914,1.94361840516411e-13,-0.450343532915914,1.94361840516411e-13,FALSE,TRUE
"ANKRD62P1-PARP4P3","yellow",0.91056685711162,1.13648047832256e-93,0.472465918277324,8.35988721973021e-15,-0.472465918277324,8.35988721973021e-15,FALSE,TRUE
"ANO5","yellow",0.811437877466382,1.12904443579712e-57,0.46038801437366,4.79080194989557e-14,-0.46038801437366,4.79080194989557e-14,FALSE,TRUE
"ANPEP","yellow",0.861164774974839,3.5040622772328e-72,0.405667849201198,5.80602248908813e-11,-0.405667849201198,5.80602248908813e-11,FALSE,TRUE
"ANTXR2","yellow",-0.862955573907425,8.31411040178047e-73,-0.489692099372012,6.1350548462296e-16,0.489692099372012,6.1350548462296e-16,FALSE,TRUE
"AQP12A","yellow",0.92450447995718,4.30293567508972e-102,0.472289111576639,8.58057476377826e-15,-0.472289111576639,8.58057476377826e-15,FALSE,TRUE
"AQP8","yellow",0.965882000928304,3.15415281484322e-142,0.453520101677723,1.25434812580461e-13,-0.453520101677723,1.25434812580461e-13,FALSE,TRUE
"ARHGDIG","yellow",0.919621394239428,5.71343902200554e-99,0.456400204764638,8.39967865700505e-14,-0.456400204764638,8.39967865700505e-14,FALSE,TRUE
"ARSL","yellow",0.895903508626847,3.48526721046764e-86,0.335594436009514,9.37912771207397e-08,-0.335594436009514,9.37912771207397e-08,FALSE,TRUE
"AZGP1","yellow",0.901455731895647,7.02553759619905e-89,0.351003891883238,2.14471430073231e-08,-0.351003891883238,2.14471430073231e-08,FALSE,TRUE
"BACE1","yellow",0.926743689353295,1.35044097982416e-103,0.444592756874039,4.24571161325787e-13,-0.444592756874039,4.24571161325787e-13,FALSE,TRUE
"BANF2","yellow",0.896139713923875,2.69582843736129e-86,0.403214077849158,7.75434126418363e-11,-0.403214077849158,7.75434126418363e-11,FALSE,TRUE
"BHLHA15","yellow",0.884811579556725,3.14637895136376e-81,0.368703280994001,3.56198290475205e-09,-0.368703280994001,3.56198290475205e-09,FALSE,TRUE
"BNIP3","yellow",0.871424177159189,6.92800318039504e-76,0.439541546065731,8.33280971289788e-13,-0.439541546065731,8.33280971289788e-13,FALSE,TRUE
"BRSK2","yellow",0.936046755474759,2.12694679330702e-110,0.443194440630189,5.12273736597028e-13,-0.443194440630189,5.12273736597028e-13,FALSE,TRUE
"BSPRY","yellow",0.817681274157037,3.02357535838239e-59,0.298322151250182,2.41796445822245e-06,-0.298322151250182,2.41796445822245e-06,FALSE,TRUE
"C2CD4B","yellow",0.858871074004872,2.14844556343237e-71,0.452827762114013,1.38050914952903e-13,-0.452827762114013,1.38050914952903e-13,FALSE,TRUE
"C5","yellow",0.874904277982644,3.24527904209304e-77,0.539626584430497,1.29934824329268e-19,-0.539626584430497,1.29934824329268e-19,FALSE,TRUE
"CBS","yellow",0.953960482176472,5.50985712668266e-127,0.431177755068277,2.48398821772706e-12,-0.431177755068277,2.48398821772706e-12,FALSE,TRUE
"CCDC110","yellow",0.91440701495144,7.59018858552743e-96,0.461130957227536,4.31147358302931e-14,-0.461130957227536,4.31147358302931e-14,FALSE,TRUE
"CEL","yellow",0.858326780978445,3.28828395182328e-71,0.364045984758423,5.77403744100123e-09,-0.364045984758423,5.77403744100123e-09,FALSE,TRUE
"CELA2A","yellow",0.880920326164735,1.30825356599001e-79,0.376376363923477,1.58014549468596e-09,-0.376376363923477,1.58014549468596e-09,FALSE,TRUE
"CELA2B","yellow",0.896022452604368,3.06267162983153e-86,0.383992242334674,6.90434305180892e-10,-0.383992242334674,6.90434305180892e-10,FALSE,TRUE
"CELA3A","yellow",0.806858753317591,1.47583258096715e-56,0.353342763607212,1.70236939554482e-08,-0.353342763607212,1.70236939554482e-08,FALSE,TRUE
"CELA3B","yellow",0.850399748651937,1.33236660536332e-68,0.360837560448396,8.01797162103033e-09,-0.360837560448396,8.01797162103033e-09,FALSE,TRUE
"CELP","yellow",0.901349400478469,7.93957177696321e-89,0.386054594378516,5.49728684083641e-10,-0.386054594378516,5.49728684083641e-10,FALSE,TRUE
"CERS4","yellow",0.902009154449966,3.70883880193893e-89,0.51728090955041,6.80197951286785e-18,-0.51728090955041,6.80197951286785e-18,FALSE,TRUE
"CFAP91","yellow",0.803434698121203,9.64765953827309e-56,0.411954462020927,2.73657791903219e-11,-0.411954462020927,2.73657791903219e-11,FALSE,TRUE
"CHAD","yellow",0.859766885449864,1.06220635494652e-71,0.388211885331315,4.32394298815174e-10,-0.388211885331315,4.32394298815174e-10,FALSE,TRUE
"CHRM3","yellow",0.9171825727898,1.7511519557891e-97,0.416162782363192,1.63945189148817e-11,-0.416162782363192,1.63945189148817e-11,FALSE,TRUE
"CHRNB1","yellow",0.867694327453508,1.67109143006231e-74,0.385234804488247,6.01967699971732e-10,-0.385234804488247,6.01967699971732e-10,FALSE,TRUE
"CHRNB3","yellow",0.801572303674217,2.6375373933914e-55,0.403187114856029,7.77893404939316e-11,-0.403187114856029,7.77893404939316e-11,FALSE,TRUE
"CLPS","yellow",0.858966423408939,1.99371662635431e-71,0.377595077232585,1.38604832436384e-09,-0.377595077232585,1.38604832436384e-09,FALSE,TRUE
"CMTM8","yellow",0.81296229648526,4.72378105439434e-58,0.433716824462788,1.78861671752176e-12,-0.433716824462788,1.78861671752176e-12,FALSE,TRUE
"COA3","yellow",0.806672761821722,1.63586111334738e-56,0.382042779832656,8.55160699088015e-10,-0.382042779832656,8.55160699088015e-10,FALSE,TRUE
"CRAT","yellow",0.813466477287353,3.53482901013139e-58,0.340209208935143,6.07979344351689e-08,-0.340209208935143,6.07979344351689e-08,FALSE,TRUE
"CTNND2","yellow",0.939101384091284,7.38213595361211e-113,0.467372828329743,1.76023297361261e-14,-0.467372828329743,1.76023297361261e-14,FALSE,TRUE
"CTRB1","yellow",0.844517714618827,9.20076767189168e-67,0.353719429229598,1.63991761842687e-08,-0.353719429229598,1.63991761842687e-08,FALSE,TRUE
"CTRC","yellow",0.90635955258392,2.13283299648962e-91,0.404412784132315,6.73415473714278e-11,-0.404412784132315,6.73415473714278e-11,FALSE,TRUE
"CTRL","yellow",0.944042421212028,4.04158380488801e-117,0.430598231516122,2.67631964171476e-12,-0.430598231516122,2.67631964171476e-12,FALSE,TRUE
"CTTNBP2","yellow",0.831033078446344,8.06049624154182e-63,0.501227225858442,9.81211365108062e-17,-0.501227225858442,9.81211365108062e-17,FALSE,TRUE
"CUZD1","yellow",0.870790403270786,1.19819963826837e-75,0.387182376350588,4.84991009633807e-10,-0.387182376350588,4.84991009633807e-10,FALSE,TRUE
"CYB5A","yellow",0.817756188265202,2.89261897159937e-59,0.427148009546217,4.15999769380575e-12,-0.427148009546217,4.15999769380575e-12,FALSE,TRUE
"DCDC2","yellow",0.832983117244259,2.28118402718272e-63,0.367924311560927,3.86379333641012e-09,-0.367924311560927,3.86379333641012e-09,FALSE,TRUE
"DGCR5","yellow",0.851162410559735,7.59226251192975e-69,0.473657230016291,7.01106491403647e-15,-0.473657230016291,7.01106491403647e-15,FALSE,TRUE
"DHRS12","yellow",0.845117871148152,6.02129206667513e-67,0.472211250394757,8.67955728517143e-15,-0.472211250394757,8.67955728517143e-15,FALSE,TRUE
"DNASE1","yellow",0.852166998365844,3.60200160579401e-69,0.396786591398286,1.63640631391782e-10,-0.396786591398286,1.63640631391782e-10,FALSE,TRUE
"DNMT3B","yellow",0.86475047251855,1.92614945227463e-73,0.355627962401434,1.35597052389861e-08,-0.355627962401434,1.35597052389861e-08,FALSE,TRUE
"DPEP1","yellow",0.814223811234142,2.28297192690093e-58,0.307369423499138,1.14378055203235e-06,-0.307369423499138,1.14378055203235e-06,FALSE,TRUE
"DPP10","yellow",0.912306008722381,1.21000599654771e-94,0.473142689354802,7.56528846781502e-15,-0.473142689354802,7.56528846781502e-15,FALSE,TRUE
"DTNA","yellow",0.817415087879695,3.53814930662584e-59,0.526116295643119,1.47270507044372e-18,-0.526116295643119,1.47270507044372e-18,FALSE,TRUE
"ECE2","yellow",0.842951603650559,2.75849313631656e-66,0.398442973166392,1.35197983390093e-10,-0.398442973166392,1.35197983390093e-10,FALSE,TRUE
"ECI2","yellow",0.850047458131129,1.72579933194675e-68,0.496878655717681,1.97420779487553e-16,-0.496878655717681,1.97420779487553e-16,FALSE,TRUE
"ECSIT","yellow",0.817592412005914,3.18653865937875e-59,0.418538823160199,1.22375627796995e-11,-0.418538823160199,1.22375627796995e-11,FALSE,TRUE
"EGF","yellow",0.939820410990994,1.86503847430755e-113,0.459440539298453,5.47814994228237e-14,-0.459440539298453,5.47814994228237e-14,FALSE,TRUE
"EIF4EBP1","yellow",0.811124551358432,1.34916351100865e-57,0.252927821259736,7.16205064048498e-05,-0.252927821259736,7.16205064048498e-05,FALSE,TRUE
"ELAPOR1","yellow",0.843426053057687,1.98045748882801e-66,0.417150562818506,1.45218185592522e-11,-0.417150562818506,1.45218185592522e-11,FALSE,TRUE
"ELF4","yellow",-0.820417603848365,5.9202244221668e-60,-0.465286979143402,2.37937463946926e-14,0.465286979143402,2.37937463946926e-14,FALSE,TRUE
