"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"NECTIN4","black",0.828436670475522,4.22164910267207e-62,0.512802972646125,1.45251211446585e-17,TRUE
"OCIAD2","black",0.833895741617824,1.25649427877552e-63,0.520265591767917,4.07674758647705e-18,TRUE
"PERP","black",0.815639973816689,1.00257677395241e-58,0.470759665080189,1.07431616459955e-14,TRUE
"PFKP","black",0.806940454051435,1.41052955098573e-56,0.550256535227155,1.77907210323006e-20,TRUE
"PLEK2","black",0.923699070580171,1.45595841973746e-101,0.589123623759733,6.54005822183884e-24,TRUE
"RHPN2","black",0.807151461629631,1.25480486755124e-56,0.462189983613575,3.70828521473096e-14,TRUE
"S100A11","black",0.806187442501306,2.13885262742844e-56,0.622318214135856,3.11377596250734e-27,TRUE
"S100A16","black",0.83905994208007,4.01156686555104e-65,0.600349747574425,5.4349200834548e-25,TRUE
"S100P","black",0.85179399841586,4.7540041927969e-69,0.574152024817465,1.55836595874721e-22,TRUE
"SDC1","black",0.820371491161442,6.08656423686484e-60,0.556653213883799,5.19470881971707e-21,TRUE
"SDCBP2","black",0.842449767966841,3.9117031388709e-66,0.509936407048051,2.346987703948e-17,TRUE
"SERINC2","black",0.842143517796241,4.83813395401831e-66,0.467518248761572,1.72350043167126e-14,TRUE
"SERPINB5","black",0.828771257009286,3.4158050143359e-62,0.571382181087162,2.75288267888877e-22,TRUE
"SFN","black",0.877090976221502,4.52334584929203e-78,0.595293281364987,1.68676897836437e-24,TRUE
"SGPP2","black",0.856537917625299,1.31547456481989e-70,0.52979150724762,7.69030689250031e-19,TRUE
"SLC2A1","black",0.84826605248914,6.32121804766103e-68,0.629365391593289,5.44416055325845e-28,TRUE
"SLC6A14","black",0.811798118877278,9.19594008865987e-58,0.623727055223658,2.20506191222484e-27,TRUE
"SMAGP","black",0.839109404115342,3.87911007820377e-65,0.503429803550347,6.85987518840313e-17,TRUE
"TMC7","black",0.883515549413203,1.10511854707144e-80,0.602902160848886,3.04495992598962e-25,TRUE
"TMEM45B","black",0.866473186292188,4.6394801919895e-74,0.531271948751994,5.90618904016132e-19,TRUE
"TMEM54","black",0.822551008022161,1.62846188958393e-60,0.460735403256314,4.56052481536483e-14,TRUE
