"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"MIR7-3HG","greenyellow",0.892648527105084,1.12866868531769e-84,-0.224765025807661,0.000437691619559091,FALSE
"MRAP2","greenyellow",0.793092197765705,2.25297034258833e-53,-0.0373495629801322,0.563934087999343,FALSE
"MTCL3","greenyellow",0.673033353467118,3.75027073521692e-33,-0.144978171380536,0.0243937741983166,FALSE
"MTMR7","greenyellow",0.958856960523367,1.07923797930128e-132,-0.217414876104335,0.000677860768715422,FALSE
"MTUS2","greenyellow",0.786837577538503,5.25277819988951e-52,-0.400753278901064,1.0340571786357e-10,FALSE
"MYO3A","greenyellow",0.821149471014754,3.80959686836745e-60,-0.313414971877901,6.8384917315061e-07,FALSE
"MYT1L","greenyellow",0.793711971406468,1.63932952935762e-53,-0.24348883921989,0.000134576180525705,FALSE
"NEUROD1","greenyellow",0.943589790653969,1.02986258866643e-116,-0.215794584673886,0.000745059411559854,FALSE
"NKX2-2","greenyellow",0.876977638668796,5.0143684074567e-78,-0.180828168354647,0.0048646344011178,FALSE
"NOL4","greenyellow",0.942829687136445,4.86924964521357e-116,-0.219032483592655,0.000616397442361915,FALSE
"NRXN1","greenyellow",0.843101602087218,2.48443260079523e-66,-0.230323289635953,0.000311449785066808,FALSE
"OTOGL","greenyellow",0.727247013665891,6.12812918811406e-41,-0.183538720244941,0.00425248965624509,FALSE
"PAX6","greenyellow",0.919350781693006,8.3973229492651e-99,-0.222905322007112,0.000489573740370792,FALSE
"PCLO","greenyellow",0.725855678096262,1.02420947304174e-40,-0.226131680695734,0.000402868269467107,FALSE
"PCSK1","greenyellow",0.869893687704725,2.588329200143e-75,-0.30166624795058,1.8388869638908e-06,FALSE
"PCSK2","greenyellow",0.93118240248753,1.00913943026684e-106,-0.182325228659643,0.00451740036319546,FALSE
"PGR","greenyellow",0.667170592639659,2.0794028314187e-32,-0.122332140336987,0.0579124150805917,FALSE
"PLCXD3","greenyellow",0.784718432257511,1.49057624480614e-51,-0.325158994823868,2.43607089223701e-07,FALSE
"PLPPR1","greenyellow",0.770313531078841,1.32456177597855e-48,-0.231066833010334,0.000297404662252504,FALSE
"PTPRN","greenyellow",0.874108345119878,6.5882108177569e-77,-0.153937808108664,0.0167748729237565,FALSE
"RAB3C","greenyellow",0.76193747649144,5.48930522988595e-47,-0.326637299100236,2.13257034075179e-07,FALSE
"RADX","greenyellow",0.705720567661065,1.23497414602316e-37,-0.185663770274902,0.00382210760255544,FALSE
"RASGRF1","greenyellow",0.80454062354937,5.28240152108487e-56,-0.154089587394864,0.0166661173128799,FALSE
"RFX6","greenyellow",0.929460185391766,1.74282486650948e-105,-0.174693093235785,0.00655184007271325,FALSE
"RGS9","greenyellow",0.741179051949879,2.98620130539905e-43,-0.141532321778314,0.0280333586771946,FALSE
"RIMBP2","greenyellow",0.814155837119509,2.37452935333716e-58,-0.243920631218368,0.000130818685863147,FALSE
"RIMS2","greenyellow",0.847460202582252,1.13103214372378e-67,-0.181296198379213,0.00475358339283537,FALSE
"RTN1","greenyellow",0.736092776981442,2.16888354070699e-42,-0.266053181436319,2.85861844337435e-05,FALSE
"RUNDC3A","greenyellow",0.845877387392475,3.51185546628561e-67,-0.148162451582019,0.0213998498362095,FALSE
"RXRG","greenyellow",0.744069049918709,9.47910661514036e-44,-0.316216883302313,5.3671113255028e-07,FALSE
"SCG2","greenyellow",0.738123112793319,9.88327596336884e-43,-0.11164720248489,0.0836962288993806,FALSE
"SCG3","greenyellow",0.919394555295247,7.89092278091179e-99,-0.295023806466363,3.1569554428928e-06,FALSE
"SCG5","greenyellow",0.814366821589516,2.10159732424257e-58,-0.209690379683663,0.0010572570872477,FALSE
"SCGN","greenyellow",0.770535802924962,1.19733910193947e-48,-0.368511121167942,3.63424318961853e-09,FALSE
"SERTAD4BP","greenyellow",0.910847674072194,7.94039288381964e-94,-0.254038535090799,6.63892217799604e-05,FALSE
"SEZ6L","greenyellow",0.818406667016561,1.96765078163573e-59,-0.130380453467027,0.0431592729137031,FALSE
"SH3GL2","greenyellow",0.85122572945645,7.24487759080335e-69,-0.247400313844085,0.000103931904486726,FALSE
"SHISAL2B","greenyellow",0.87629632998277,9.2967775275514e-78,-0.338016638240752,7.47694891089887e-08,FALSE
"SIM1","greenyellow",0.716504040122195,2.98390512490343e-39,-0.320296556111967,3.7549680142073e-07,FALSE
"SLC17A6","greenyellow",0.7141766861589,6.76204982168376e-39,-0.322641658714919,3.05061677884698e-07,FALSE
"SLC29A4","greenyellow",0.649794634259592,2.67007939555605e-30,-0.203167886304796,0.00152045984565509,FALSE
"SLC30A8","greenyellow",0.844527556151985,9.1371524915393e-67,-0.228601233131297,0.000346381856160754,FALSE
